idx,lat,long,sri-dir,sri-lag,sri-scale,weight,lon1,lat1,hit@1
15,0.8563115764713081,0.0438487336999465,0.011832258811452,0.0453439191204996,0.1568752732198449,618,2.512347378,49.06303928,1
16,0.8519190264067341,0.0768833246782895,0.0901060476258414,0.0047682642322698,0.0024467347176538,841,4.405090019,48.8113647,1
17,0.8456746006734512,0.070082114670997,0.0063626480320277,0.0105792603047453,0.0612588101167027,693,4.01540939,48.45358546,1
18,0.6786367249113323,-0.0330375591725354,0.032117243938081,0.0201982527940977,0.0177567119955472,238,-1.892912706,38.88302016,1
19,0.821616451334803,0.324480031304139,0.1776031495992517,0.0883696720421787,0.0728003008309925,358,18.59133633,47.07515504,1
20,0.8208856730758137,0.0411820807230878,0.0097800403275996,0.0245399984597796,0.0807115922179921,556,2.359559417,47.03328453,1
21,0.845700909242997,0.1314205980438875,0.0224213706657661,0.060319421901052,0.0001037960257886,919,7.529845609,48.45509283,1
22,0.91782645068984,-0.0014838473744927,0.0048206442424655,0.0177456689602425,0.0632540394904371,487,-0.085018192,52.58758195,1
23,0.8048632815872682,-0.0046050721229781,0.005840773157472,0.1747000022257596,0.004866846645693,198,-0.263851197,46.11526912,1
24,0.8542372118146083,0.0495092633716992,0.0187653205557189,0.0049498773868706,0.1748462737009326,587,2.836671838,48.94418694,1
25,0.8904210685946113,0.3918133520615453,0.1875812846155805,0.2796559124803834,0.0,180,22.44925143,51.01736922,1
26,0.8548150538525623,0.0739970666431363,0.1040911355416043,0.0048869771919429,0.0737966077565387,859,4.239719615,48.97729485,1
27,0.6531675791487408,-0.0955779140372742,0.0497631729758396,0.0312908164494131,0.0,158,-5.476211089,37.4237456,1
28,0.7737539563429362,0.4575947466429634,0.2905588815939353,0.0043221933591111,5.204340715298031e-05,266,26.21824771,44.33283608,1
29,0.8455751664734384,0.0697733617898889,0.0067329666189526,0.0109459487989476,0.0659668639173512,690,3.997719153,48.4478883,1
30,0.8465627872106181,0.0740844018891619,0.0062013313412109,0.0138717262026539,0.062312784390658,744,4.244723556,48.5044748,1
31,0.8401307986220719,0.1881622974958984,0.1275872799307371,0.0376199136756798,0.0217782883159764,704,10.78090551,48.135949,1
32,0.9313600691620862,0.262607372093864,0.0194349703117924,0.0180499401994998,0.0,305,15.04629409,53.36300117,1
33,0.8537256151446772,0.0792971066038574,0.0781780782842977,0.003502995759577,0.0547544538069204,884,4.543389536,48.91487461,1
34,0.8542649245015373,0.0774913021645204,0.0839233414349658,0.004163347607585,0.0684695618362904,887,4.439924563,48.94577476,1
35,0.8487184028781175,0.2789052285491861,0.0693814924863118,0.1214377072067354,0.0566283898979404,467,15.98009248,48.62798248,1
36,0.8215098331850558,0.3246223368992333,0.1295006076309068,0.0878833213813242,0.0750730682267661,358,18.59948984,47.06904627,1
37,0.8201116774974853,0.3198021640636941,0.145256788412476,0.0112882895635982,0.0542645091787427,357,18.32331428,46.98893785,1
38,0.7410873914422414,0.4572364907613882,0.0166098096547895,0.2454347167941162,4.878574750192399e-07,208,26.19772116,42.46117978,1
39,0.8209954928575406,0.3247370863634324,0.1226584202188604,0.0811418250004895,0.0480053600945035,357,18.6060645,47.03957674,1
40,0.8460414280415159,0.031819331327602,0.0253842844236772,0.0148155714789636,0.0075598209970487,558,1.823113392,48.47460312,1
41,0.8699568921759576,0.3991358193281649,0.1770399710614097,0.0916780454381718,0.0,150,22.8687979,49.84485828,1
42,0.8509598435407876,0.0749092042812684,0.0052491345890574,0.0097676951277701,0.0557559196240555,810,4.291981252,48.75640757,1
43,0.8517962974717279,0.0773889599318143,0.0867621897775875,0.0046261734701958,0.0023436562935291,845,4.434060785,48.80433285,1
44,0.8489858976243317,0.0465065212768697,0.0162247049482805,0.0031139822451605,0.1147646177492691,553,2.664627389,48.6433088,1
45,0.8533386882158805,0.0804474037733889,0.080093652118237,0.0040735051753843,0.0797521311143949,883,4.609296709,48.89270533,1
46,0.8437627481612607,0.0229184902999735,0.0165208633561886,0.005807271794101,0.0,536,1.313132767,48.34404438,1
47,0.652286282647862,-0.0985782078365888,0.0461939015613372,0.5159423739831247,0.0,162,-5.648115261,37.37325103,1
48,0.7779669289571736,0.4579771762073434,0.1137770117716458,0.0049236925686461,0.0021049692182707,270,26.24015931,44.57422163,1
49,0.9102953312310068,0.1752589146240205,0.0095775177008142,0.0309710595560032,1.8918264703300787e-05,714,10.04159613,52.15608059,1
50,0.8458568205522753,0.0244338686705597,0.0104960351468165,0.0046936410819057,0.0016385414611946,527,1.399957552,48.46402589,1
51,0.7700193983734239,0.4976083547914751,0.0248724630210373,0.0159815853431053,0.0044230902370958,181,28.51085858,44.11886167,1
52,0.8561514737538312,0.0440657259130843,0.0151642622960403,0.0073165263611287,0.1465696861911095,617,2.524780116,49.05386607,1
53,0.8423332763799876,0.0267710752176741,0.0163834398222756,0.0057875606990299,0.0785109021070399,551,1.533869623,48.26214168,1
54,0.85477584764891,0.0476017018736477,0.0157521177534047,0.0032438284117448,0.1611117814347009,603,2.727376615,48.9750485,1
55,0.8470411601419742,0.0484179917888468,0.0161212235903417,0.0337806845791587,0.1388258662583126,548,2.774146582,48.53188355,1
56,0.840945643806076,0.0702520893721489,0.0085022986109984,0.0099527109507725,0.0586819495222621,668,4.025148223,48.18263619,1
57,0.8450727669905335,0.0744599326382476,0.0065780048906192,0.0071488313297846,0.050664403482161,729,4.266239883,48.41910293,1
58,0.9313933641100948,0.2008106886367246,0.0182348302278734,0.0919359129383889,0.0,410,11.50560494,53.36490883,0
59,0.91213027354078,-0.0071670883525764,0.0046754734553671,0.0082215718263418,0.0574455495034199,469,-0.410643914,52.26121504,1
60,0.8542880408638811,0.0728065247292345,0.124901258587961,0.0115963303547133,0.0620417707244806,835,4.171506588,48.94709923,1
61,0.8541200623481546,0.0823431047817887,0.007587354099167,0.0048939809855664,0.066006594021972,915,4.717912376,48.93747477,1
62,0.9127719553594488,-0.0078183763238218,0.0027944438296695,0.0061310809127691,0.0529001649142068,462,-0.447959966,52.2979807,1
63,0.8456078985527632,0.0740088503732075,0.0074658220822101,0.0102396953934442,0.0608073771797942,735,4.240394773,48.44976371,1
64,0.8549220847726773,0.073534733217793,0.1071024337250998,0.0082402683024428,0.0925824801587702,856,4.213229861,48.98342727,1
65,0.8439031550126618,0.0721342786348917,0.0076347992873545,0.0597411433279757,0.0660911904630055,689,4.132989724,48.3520891,1
66,0.776559958309683,0.4577897838707482,0.1358977233527186,0.0038610237832216,0.0010637707433051,270,26.22942252,44.49360815,1
67,0.8553223367667143,0.0488177095375995,0.0117628035183199,0.0064715464286017,0.1740151435869301,611,2.797048722,49.00636002,1
68,0.848417759442486,0.278283473852719,0.0552954283143534,0.1216062355841336,0.039715283984264,467,15.94446856,48.61075688,1
69,0.9328293731966144,0.2123514833622596,0.0080380531718463,0.1199985120478315,0.0,411,12.16684377,53.44718609,1
70,0.8583685632337115,0.0405813978928256,0.0109911576816027,0.0512936413826615,0.1809780368488641,639,2.325142826,49.18089594,1
71,0.6801904438895282,-0.0360435585055347,0.0358545366392585,0.0113754514311057,0.0011070041164513,256,-2.065143781,38.9720417,1
72,0.8554503500350968,0.076821634061109,0.1203165566649322,0.0054500511354162,0.0448397886510202,889,4.401555407,49.01369464,1
73,0.8209122729408115,0.3241339497922281,0.1296056510746342,0.076577681230578,0.0457193905661938,357,18.57150732,47.03480859,1
74,0.8207737067136397,0.0475729543984585,0.0075712804645341,0.0109729229983889,0.0531672906126938,554,2.725729506,47.02686933,1
75,0.8467861031356082,0.0258733485188296,0.010840326241386,0.012698493525428,0.004934496831868,524,1.482433672,48.51726986,1
76,0.9124138061174908,0.3928001394040072,0.2129799236994042,0.332490181344996,0.0,156,22.50579018,52.27746026,1
77,0.9447325300398556,0.2781651649640433,0.2200380858129321,0.2288059943758828,0.0,268,15.93768996,54.12918674,1
78,0.8584164388368243,0.0795156320014766,0.0060238147205558,0.0046870720263241,0.0600162302732504,945,4.555910119,49.18363901,1
79,0.76006151657395,0.4320791273002473,0.1601263386467857,0.3779539170513258,9.06537212276182e-08,229,24.75631041,43.54831707,1
80,0.653291015465693,-0.0945559374362467,0.0723875489804934,0.0365475100463432,0.0091849701219466,158,-5.417656143,37.43081798,1
81,0.6530151822344444,-0.0990584015303271,0.0423477188931955,0.5319357403662657,0.0,164,-5.675628333,37.4150139,1
82,0.6822626485267457,-0.032753204074508,0.0295501089067568,0.0131069885370541,0.0002355281782114,257,-1.876620359,39.09077028,1
83,0.9024825273246074,0.3147783976982452,0.0184618254706722,0.161596119197438,0.0,315,18.03547367,51.7084399,1
84,0.8209185552534541,0.3201510253615047,0.1809611758999874,0.0844451601196622,0.0492094344996371,361,18.34330256,47.03516854,1
85,0.8437249125646701,0.0643164665236571,0.0103123641314362,0.008922843810403,0.0811092138373058,660,3.685062085,48.34187656,1
86,0.7718270002749977,0.4780938004996585,0.2964127723601831,0.0037411562221487,0.0023177477067685,225,27.39275698,44.22242963,1
87,0.8232602350619882,0.2940676017184288,0.1688865050953979,0.1725142063663635,0.0619910235564955,392,16.84883247,47.16933691,1
88,0.8549237086270135,0.0733797763243629,0.1101293126989372,0.0082669265505046,0.0808487883531168,855,4.204351485,48.98352031,1
89,0.8204088335907386,0.3201191788622423,0.1375941265275123,0.0135737198566131,0.0473495135560955,359,18.34147789,47.00596364,1
90,0.8520948128274024,0.0780157582807538,0.0860103338732318,0.0046997421318696,0.0218346412619181,849,4.469973685,48.82143652,1
91,0.8550263231659894,0.043509362944103,0.0182788041390517,0.007785623705174,0.1642645451412271,602,2.492902866,48.98939969,0
92,0.8498276268129362,0.2804326005605926,0.0883612403831785,0.1212352378500325,0.0476499566579795,474,16.06760445,48.69153633,1
93,0.846369575422698,0.3053344244318295,0.0648962291724442,0.1160809581000099,0.0663584280734272,450,17.49437386,48.49340458,1
94,0.90357808515685,0.2912242415026417,0.0064153214804813,0.0062998643314598,0.0,270,16.68591993,51.77121074,1
95,0.8548216190830765,0.0733773163525954,0.1119764109852633,0.0082283318185558,0.0517498373425012,858,4.204210539,48.97767101,0
96,0.8574061518577146,0.0507853010069548,0.0107218577970761,0.0419966584763877,0.0998948833138011,650,2.909783409,49.12575383,1
97,0.8697554885106603,0.3989704073191035,0.1740160710094028,0.1296256005985972,0.0,149,22.85932049,49.8333187,1
98,0.8543668597583683,0.081723863272178,0.0808287317641083,0.0045768121204683,0.0743420679399272,911,4.682432451,48.95161522,1
99,0.8461114956806007,0.033052395047136,0.0240131838687051,0.0162956307699262,0.0074385852352512,561,1.893762739,48.4786177,1
100,0.858036777190105,0.05049474690085,0.0129882178876974,0.0373975564413507,0.1696620435137613,655,2.893135885,49.161886,1
101,0.8573040609175144,0.0507854861863884,0.0104489514496128,0.0420610861611099,0.1014033590753265,649,2.909794019,49.11990445,1
102,0.8546108773826824,0.0739920041585613,0.1029182778309924,0.0047061898060452,0.0741347841396208,861,4.239429556,48.9655964,1
103,0.6756627789863783,-0.0309827320456417,0.0279342235469551,0.0274479664235945,0.0001522860224513,233,-1.775179784,38.71262561,1
104,0.8600587756860596,0.0390106632634197,0.0091778944976871,0.0557936792212935,0.1425274626937566,643,2.235146361,49.27773798,1
105,0.8544651034692985,0.0786098460179183,0.0796248620178627,0.0040270446286308,0.0706256331295805,902,4.504012405,48.95724417,1
106,0.8555472582200833,0.0158441758139047,0.0101015703281481,0.0114497995269723,0.0383736688584989,573,0.907804404,49.01924707,1
107,0.6817502160186358,-0.0326302056781184,0.0337670526220075,0.0170217567792803,0.0011831233369214,255,-1.86957307,39.06141006,1
108,0.8230152573320527,0.28968021957377,0.0962718541720865,0.1045030232538354,0.0618510157474945,388,16.59745399,47.15530072,1
109,0.8448441096599005,0.0361726633202848,0.0191594269883101,0.0458457492452489,0.1076378333682563,559,2.072540942,48.40600183,1
110,0.8413694017199458,0.1884646052775047,0.0069332830900775,0.0531959487569317,0.021056181413673,706,10.79822647,48.20691573,1
111,0.8058249702224216,0.3573404349150212,0.1000117357484202,0.0025315065557533,0.0948305904461666,160,20.47409877,46.17036982,1
112,0.8227513028116932,0.3195046875279904,0.144004043548629,0.1160925869151317,0.0677764709813643,365,18.30627013,47.14017724,1
113,0.8547689815236328,0.0791007341817415,0.0822430435054656,0.0037094808613351,0.0698850587700311,906,4.532138225,48.9746551,1
114,0.8507165504026462,0.0271625485720924,0.0148868172617709,0.0186794498980606,0.0372923183895518,546,1.556299394,48.7424679,1
115,0.852448952000871,0.0751757053591796,0.0056156898339242,0.0121069968658021,0.0651466853946329,826,4.307250639,48.8417272,1
116,0.8703600447326784,0.4005432336383513,0.191910145646834,0.1008141440866234,0.0,145,22.9494368,49.86795722,1
117,0.8567234321123437,0.0465286485087666,0.0142538619814993,0.0062078778577361,0.0516788055927615,641,2.665895186,49.08663687,1
118,0.8560756596181843,0.0734301615713136,0.0102967056233901,0.0064827644869534,0.0543123262759051,859,4.207238347,49.04952224,1
119,0.8458830045053125,0.070520362919182,0.0063141975070442,0.012613096924242,0.0586312475357505,699,4.040519165,48.46552612,1
120,0.7613078710280977,0.4878911732690058,0.1773680174442207,0.0129604639535169,0.0019282558387795,200,27.95410509,43.61972792,1
121,0.8231509418460966,0.0431635331261235,0.010546428945072,0.0107712157517257,0.0710788488867987,557,2.473088277,47.16307487,1
122,0.9860034423146437,0.1816954993626188,0.2511422132393792,0.0114612558465746,0.0,252,10.41038527,56.49383583,1
123,0.8472089163027539,0.276568654352313,0.0120795925109989,0.0918735654347182,0.0665382320051821,474,15.84621664,48.54149527,1
124,0.6524536920117194,-0.0972895731827372,0.0455220183105585,0.06985465309396,0.0,162,-5.574281934,37.38284288,1
125,0.9347389665546212,0.2054344421182443,0.0056094963210248,0.1769149640465669,0.0,414,11.7705265,53.55659773,1
126,0.8216996216841812,0.2904116303400801,0.1036248396209642,0.0947046781578189,0.0657633672940553,387,16.63936074,47.07992035,1
127,0.8570948327666476,0.0796479187957992,0.0048314900996618,0.0371522284366843,0.0637442350196044,929,4.563489594,49.10791656,1
128,0.8414529235786352,0.1882001519420449,0.0067876875605509,0.0358391757948988,0.021422005546433,709,10.78307441,48.21170118,1
129,0.8526548216146583,0.0750262475269837,0.0062087991702919,0.012489969004075,0.0659486529758613,825,4.298687336,48.85352266,1
130,0.9333367903265858,0.2090066626507054,0.002959951831654,0.0134225233704303,0.0,412,11.97519966,53.47625895,1
131,0.8560348604525239,0.0770888721217502,0.0402007365073982,0.0046346496895095,0.0148800239169367,895,4.41686702,49.04718462,1
132,0.6820916921302494,-0.0375145863843116,0.0243789152096735,0.0164955015947924,0.0033100063617092,254,-2.14942747,39.0809752,1
133,0.8509935189705732,0.2799638991967536,0.0951824474550502,0.047175781469547,0.0375207061718468,481,16.04074984,48.75833703,1
134,0.8596983255765487,0.0287208043416926,0.0156078482828884,0.0057725612016502,0.1699925541951229,591,1.645580873,49.25708571,1
135,0.8229884551833944,0.3255209692319734,0.1288919909297103,0.1059927228589556,0.0807229827107544,359,18.65097768,47.15376507,1
136,0.8424754093620187,0.0231576120837494,0.0145203368086784,0.0053337207718162,0.0327955203084334,543,1.326833436,48.2702853,1
137,0.7587062619520581,0.4271657751756686,0.0327573605345739,0.3134484325108157,0.0003981675844927,200,24.47479607,43.4706667,1
138,0.7723380082453721,0.4779549726476317,0.023314545656614,0.0022210743086413,0.0023177477067685,225,27.38480273,44.25170823,1
139,0.8223479977131959,0.3193300758884416,0.0811571558562186,0.1138996245404164,0.0699270219041724,365,18.29626562,47.11706956,1
140,0.8567395671576796,0.0763610030299181,0.0487896503187038,0.0170528074956621,0.0151708970620905,898,4.375163193,49.08756134,1
141,0.8502822245201558,0.0739501436232761,0.0076543770489383,0.0074354882147547,0.0630402250996425,783,4.237031124,48.71758286,1
142,0.8572979698929579,0.103007699278311,0.0067408321844661,0.008918899177744,0.0323387711307921,1047,5.901906426,49.11955546,1
143,0.8442083905840883,0.0368713225643022,0.0202653539568354,0.0514122309323098,0.1392077375794918,556,2.112571168,48.36957781,1
144,0.8041643835123957,0.3135317531703757,0.0020032541886054,0.1332687537822643,0.0623771031342794,299,17.9640462,46.07522521,1
145,0.933037648048644,0.2121960574290464,0.005252851815456,0.1227904265519043,0.0,410,12.15793852,53.45911936,1
146,0.8038748831313736,0.3128116006504056,0.0019363134834825,0.1304487896147991,0.0714258963473131,299,17.9227845,46.05863806,1
147,0.8517982134941806,0.0772344966873099,0.0888727590429713,0.0332924229743147,0.002249625425376,843,4.425210693,48.80444263,1
148,0.8057227600762334,0.3573414089832767,0.1058458705601345,0.0057919519085027,0.0960699238006005,159,20.47415458,46.16451361,1
149,0.8566887805199075,0.0794797928172042,0.0238389586392642,0.027533016450793,0.0528757648667453,920,4.553856685,49.08465148,1
150,0.8262505385617579,0.3236404106478041,0.1341236735766294,0.0916236827491921,0.0565465576154494,368,18.54322961,47.34066868,1
151,0.8539768772816504,0.0758016651123201,0.0928582996740426,0.0065094262982507,0.0749179996552212,857,4.343115491,48.92927087,1
152,0.8455665162725995,0.0364353719897176,0.0156064494516691,0.1324263643790554,0.0818062779031975,553,2.08759304,48.44739268,1
153,0.9055179648643008,0.3161518650054146,0.1467426109734182,0.0069028156950188,0.0,327,18.11416755,51.88235766,1
154,0.8895533819967065,0.2571330036034522,0.0109645489243328,0.0123972065794792,0.0,309,14.73263588,50.96765444,1
155,0.8185062934573049,0.3197376746714317,0.0922398766519218,0.1350375033550563,0.0695622332817254,347,18.31961931,46.89695612,1
156,0.8572142867658454,0.0756090105731236,0.0090601387282649,0.0313442638758639,0.0466266785421166,896,4.332077199,49.11476077,1
157,0.8063150084108991,0.3518502467602693,0.1080037693697777,0.0869991188371592,0.0,214,20.15953416,46.19844694,1
158,0.8477177262054683,0.0317932160358176,0.0285776547243152,0.0095124982092242,0.0854380339990902,547,1.821617096,48.57064793,1
159,0.7776604517585173,0.4579811653318817,0.1171534044900886,0.0046429203594939,0.0021274768008449,271,26.24038787,44.55666178,1
160,0.856810860541498,0.0372736932484245,0.0094334538907628,0.0107745529211066,0.037240704796266,598,2.13562531,49.09164615,1
161,0.8546587606652436,0.0721791328461763,0.1259475562654448,0.0081716571406233,0.0822115073712441,836,4.135559681,48.96833991,1
162,0.7611060078176084,0.4792262968292561,0.2768273199709147,0.2595462622918808,0.1715337734582661,217,27.45764424,43.60816201,1
163,0.9047747228600572,0.2928605206631093,0.0037798547601494,0.0092117752751918,0.0,292,16.77967182,51.83977303,1
164,0.8450386451055253,0.2830865880146821,0.0854001112171802,0.0041968000965486,0.0,464,16.21966673,48.41714789,1
165,0.7585999635466301,0.4272999372390059,0.0326674837827014,0.3134484325108157,0.0003981675844927,200,24.48248299,43.46457625,1
166,0.9089924488785124,0.0775652857988478,0.0064174808317401,0.0695666319275562,0.0,513,4.444163513,52.08143093,0
167,0.776504502567096,0.452928577646363,0.1524265633853515,0.0222873239210453,0.0007833180014577,274,25.95089592,44.49043077,1
168,0.8397967326548635,0.1903193401445944,0.1308917134846302,0.0531421079646002,0.019019098574687,704,10.90449495,48.11680843,1
169,0.802624909213423,0.3151846483889211,0.0023124842607979,0.0075014113290883,0.1043785681118153,289,18.05875012,45.98701983,1
170,0.7700175183047537,0.4977501008340112,0.0245010976260985,0.0159815853431053,0.0044230902370958,181,28.51898003,44.11875395,1
171,0.8212273629902607,0.3238561476550504,0.140850028073762,0.0767839895767141,0.0636374870816628,358,18.55559043,47.05286192,1
172,0.8206127226048907,0.3201319115627344,0.1412049858827591,0.082103322301452,0.0496233271548525,360,18.34220742,47.01764562,1
173,0.8216350975598665,0.3238832990440919,0.1367195254099742,0.0724211616823033,0.0681830218732101,358,18.55714609,47.07622339,1
174,0.8561228398821231,0.0740616330567786,0.0089831051300313,0.0225729355911277,0.064909595074733,861,4.243418998,49.05222547,1
175,0.8549726968775243,0.0724721305005004,0.0150995223910062,0.0088267542962679,0.0261650705148147,844,4.15234721,48.98632713,1
176,0.8539014197167697,0.0167814506264018,0.007148809313332,0.011277610542546,9.497372082412656e-05,566,0.961506295,48.92494747,1
177,0.7608403365913966,0.4265370724979822,0.0314798784955723,0.332149922224601,0.0,201,24.43877406,43.59294017,1
178,0.7594218584645488,0.4265415445551246,0.0316758471122807,0.325201519507783,0.0001026667681315,200,24.43903029,43.51166736,1
179,0.8912999989526231,0.3894134225873577,0.275010904081611,0.2732859158010799,0.0,186,22.3117456,51.06772822,1
180,0.6817489408810843,-0.0324991033689459,0.0327989146349592,0.0172284896834341,0.0006546938714309,255,-1.862061461,39.061337,1
181,0.6790001625009239,-0.0342633137149614,0.0327926225331961,0.0243693558198152,0.0057793640468021,243,-1.963143268,38.9038436,1
182,0.8547195295391397,0.0733748571662261,0.1097282693248772,0.0081917072730594,0.0503275567224679,858,4.204069638,48.97182171,1
183,0.7749085616308334,0.4158258671489064,0.005459576633749,0.0079617340664381,0.0,161,23.8250672,44.39899009,1
184,0.7597643938164855,0.4257269831616568,0.0285213072684769,0.3165778390664746,0.0,200,24.39235936,43.53129319,1
185,0.8531685584073182,0.0781069293765028,0.0834794274891593,0.0043310203494684,0.0320100597374983,860,4.475197404,48.88295761,1
186,0.904590524999592,0.2928653817541419,0.0042914792746413,0.0101640784752448,0.0,289,16.77995034,51.82921927,1
187,0.91693993041851,0.1012560955502025,0.0030933142946938,0.0749288335642025,0.0486799809797582,563,5.801546925,52.53678808,1
188,0.8210095438052167,0.3242898452190102,0.1250233573605021,0.0788565201967209,0.0480053600945035,357,18.58043947,47.0403818,1
189,0.8212040462641187,0.3246017331128806,0.1243103422496075,0.0760425635919375,0.0659102544774364,358,18.59830933,47.05152597,1
190,0.9041984392265924,0.2916500997457332,0.0035588402754309,0.0050950550561149,0.0,282,16.71031981,51.80675441,1
191,0.9690497176554266,0.1785717617763428,0.0059452573319803,0.0246974879366902,0.0740739970448836,290,10.23140829,55.52245896,1
192,0.8546602797998246,0.072024216688731,0.1301597003520909,0.008145056812665,0.0840372584906462,834,4.126683639,48.96842695,1
193,0.8427455746365216,0.3056492488421664,0.0055188766157564,0.009787575226035,0.059286359474554,457,17.51241197,48.28576463,1
194,0.8453046760440958,0.0755973840797647,0.0047349058768124,0.0254818288531767,0.05783800721514,751,4.33141105,48.43239034,1
195,0.853914674445241,0.0728200424962774,0.1253463642053196,0.0124657542260727,0.0418302833681338,818,4.172281099,48.92570691,1
196,0.8449365157680815,0.2830841450773281,0.0834475888110047,0.0043528284282497,0.0,463,16.21952676,48.41129631,1
197,0.8446572529648526,0.0735048270883265,0.0073590355289204,0.083370854028761,0.0791758004423727,714,4.211516366,48.39529573,1
198,0.9110271284132132,0.1761284348648373,0.0114091035554433,0.0340136122051686,0.0,699,10.09141597,52.19800948,1
199,0.8555475976866228,0.0780911596809392,0.1030070430748957,0.0042473126533791,0.0185003639832027,902,4.474293867,49.01926652,1
200,0.8414251450927935,0.3159290674432122,0.0419756135486269,0.0863938162192009,0.0680449832107247,421,18.10140219,48.21010959,1
201,0.9003894883430431,0.2817272536856637,0.0048700336140779,0.014925097471762,0.0,244,16.14178261,51.5885176,1
202,0.8021157256357156,0.3147624343933077,0.0006632238967047,0.0021199067114481,0.1000268049400463,282,18.03455904,45.95784576,1
203,0.8531492266169243,0.0813902685962275,0.0787246702454206,0.0053342676801556,0.0364942773172508,888,4.663318884,48.88184998,1
204,0.8522714621388527,0.0746884721242496,0.0059068812862632,0.0095571987123868,0.0697779968182853,823,4.279334231,48.83155778,1
205,0.8958391962933385,0.2968975415739983,0.153657578606475,0.1734080603448127,0.0,295,17.01097608,51.32780507,0
206,0.8515211848869274,0.0754794967753698,0.0055697958012431,0.0094550734706451,0.0443696767869313,825,4.324656605,48.78857006,1
207,0.8518306830759861,0.0751787607151149,0.0047476305279648,0.0090318079782479,0.048328405785997,826,4.307425698,48.806303,1
208,0.6817564651700225,-0.0332857242576575,0.037178845054045,0.0171475054286963,0.2595242646743619,254,-1.907131518,39.06176811,1
209,0.8523468919529984,0.0751730492473108,0.0055040338883698,0.0102785939742886,0.0656675644855715,828,4.307098455,48.83587959,1
210,0.8487197076862664,0.2787512173798645,0.0635265025040831,0.12567391014313,0.0510463279389468,467,15.97126829,48.62805724,1
211,0.8541551574287539,0.0781074787363382,0.0810993639511002,0.0041325956866285,0.0419336820523656,884,4.47522888,48.93948557,1
212,0.8554486076729046,0.078794247244148,0.0805864001623745,0.0034008547327102,0.0741439427810376,909,4.514577817,49.01359481,1
213,0.8507658775960978,0.0739788613231483,0.0067171303485127,0.0091883504857425,0.0614143162934831,790,4.238676527,48.74529414,1
214,0.8433228750988085,0.0729083226461067,0.008758338021107,0.0525750502753649,0.0419993349340836,688,4.177339179,48.31884151,1
215,0.8548319486397216,0.0535077023657561,0.0142325362304255,0.0377957296111174,0.154097663193533,599,3.065765517,48.97826285,1
216,0.8539143464978745,0.0774927280636127,0.0832234788912707,0.0045425107533477,0.0347077823304124,876,4.440006261,48.92568812,1
217,0.8454145666861904,0.0389841386744724,0.0208955989948025,0.0526978042762774,0.1182538073581408,545,2.233626614,48.43868661,1
218,0.9358152576972508,0.2090312627174465,0.0100644084613847,0.0166605042102426,0.0,413,11.97660914,53.61826467,1
219,0.8202570745942839,0.0406077914249993,0.0097927087550734,0.0174885193726654,0.1082890244042746,555,2.326655064,46.99726849,1
220,0.8582666124434503,0.0405827839809576,0.0118713443816529,0.0520291540112302,0.1604752377042958,629,2.325222243,49.17505459,1
221,0.8227941646074637,0.3252082201926499,0.1313776477956613,0.0967876940170006,0.0781554017097422,360,18.63305848,47.14263304,1
222,0.8522287230397287,0.074053353860579,0.0063833826287132,0.0105339096659227,0.0715761628866889,813,4.242944635,48.82910901,1
223,0.7938452267608063,0.0017346787118465,0.0127184341815849,0.0079431775411493,0.0,194,0.099389769,45.48398108,1
224,0.8538540785334741,0.0303158076521744,0.0102915224673993,0.0058325181685926,0.1753807847635919,564,1.736967831,48.92223502,1
