image_id,lon,lat,hit@1,hit@3,reciprocal_rank,category,predicted_categories
234,-91.01456615,30.21185036,-1,-1,0.2,Forest,"['Settlement', 'Other', 'Agriculture', '0', 'Forest']"
235,-91.01456615,30.21185036,-1,-1,0.0,Forest,"['Settlement', 'Agriculture', 'Other', 'Grassland', 'Water']"
236,-91.01456615,30.21185036,-1,-1,0.0,Forest,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Water']"
237,-91.01456615,30.21185036,-1,-1,0.0,Forest,"['Settlement', 'Agriculture', 'Other', 'Grassland', '0']"
238,-91.01456615,30.21185036,-1,-1,0.2,Forest,"['Settlement', 'Agriculture', 'Other', 'Grassland', 'Forest']"
239,-91.01456615,30.21185036,-1,-1,0.0,Forest,"['Settlement', 'Agriculture', 'Grassland', 'Other', '0']"
400,43.14549484,14.79005219,-1,-1,,Agriculture,
401,43.14549484,14.79005219,1,1,1.0,Agriculture,"['Agriculture', 'Settlement', 'Grassland', 'Forest', 'Other']"
402,43.14549484,14.79005219,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Settlement', 'Forest', 'Other']"
403,43.14549484,14.79005219,-1,-1,,Agriculture,
404,43.14549484,14.79005219,1,1,1.0,Agriculture,"['Agriculture', 'Settlement', 'Grassland', 'Forest', 'Other']"
405,43.14549484,14.79005219,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Settlement', 'Forest', 'Other']"
406,43.14549484,14.79005219,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Settlement', 'Other', 'Forest']"
407,43.14549484,14.79005219,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Settlement', 'Forest', 'Other']"
408,43.14549484,14.79005219,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Settlement', 'Forest', 'Water']"
409,43.14549484,14.79005219,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Settlement', 'Forest', 'Other']"
410,43.14549484,14.79005219,-1,-1,,Agriculture,
411,43.14549484,14.79005219,-1,-1,,Agriculture,
412,43.14549484,14.79005219,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Settlement', 'Forest', 'Other']"
413,43.14549484,14.79005219,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Settlement', 'Other', 'Forest']"
414,43.14549484,14.79005219,-1,-1,,Agriculture,
415,43.14549484,14.79005219,1,1,1.0,Agriculture,"['Agriculture', 'Settlement', 'Grassland', 'Forest', 'Water']"
480,-61.45690283,6.18265028,-1,1,0.3333333333333333,Agriculture,"['Grassland', 'Forest', 'Agriculture', 'Other', 'Settlement']"
481,-61.45690283,6.18265028,-1,-1,,Agriculture,
482,-61.45690283,6.18265028,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Other', 'Grassland', 'Water']"
483,-61.45690283,6.18265028,-1,-1,,Agriculture,
484,-61.45690283,6.18265028,-1,1,0.3333333333333333,Agriculture,"['Forest', 'Grassland', 'Agriculture', 'Other', 'Water']"
485,-61.45690283,6.18265028,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Other', 'Settlement']"
486,-61.45690283,6.18265028,-1,1,0.3333333333333333,Agriculture,"['Forest', 'Grassland', 'Agriculture', 'Water', 'Other']"
487,-61.45690283,6.18265028,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Settlement', 'Grassland', 'Water']"
488,-61.45690283,6.18265028,-1,-1,0.25,Agriculture,"['Other', '0', 'Settlement', 'Agriculture', 'Forest']"
489,-61.45690283,6.18265028,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Other', 'Settlement']"
490,-61.45690283,6.18265028,-1,1,0.3333333333333333,Agriculture,"['Forest', 'Grassland', 'Agriculture', 'Settlement', 'Other']"
491,-61.45690283,6.18265028,1,1,1.0,Agriculture,"['Agriculture', 'Forest', 'Grassland', 'Settlement', 'Water']"
492,-61.45690283,6.18265028,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Settlement', 'Water']"
493,-61.45690283,6.18265028,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Settlement', 'Water']"
494,-61.45690283,6.18265028,1,1,1.0,Agriculture,"['Agriculture', 'Forest', 'Grassland', 'Settlement', 'Other']"
495,-61.45690283,6.18265028,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Settlement', 'Other']"
576,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Forest', 'Settlement', 'Other']"
577,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Forest', 'Settlement', 'Other']"
578,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Other', 'Settlement', 'Forest']"
579,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Settlement', 'Other', 'Forest']"
580,39.37082127,14.51969598,-1,1,0.3333333333333333,Agriculture,"['Other', 'Grassland', 'Agriculture', 'Settlement', 'Forest']"
581,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Settlement', 'Forest', 'Other']"
582,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Other', 'Settlement', 'Forest']"
583,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Other', 'Forest', 'Settlement']"
584,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Settlement', 'Other', 'Forest']"
585,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Settlement', 'Forest', 'Other']"
586,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Forest', 'Settlement', 'Other']"
587,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Forest', 'Other', 'Settlement']"
588,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Forest', 'Settlement', 'Water']"
589,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Other', 'Grassland', 'Settlement', 'Forest']"
590,39.37082127,14.51969598,-1,-1,,Agriculture,
591,39.37082127,14.51969598,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Forest', 'Settlement', 'Other']"
832,34.26598406,31.27815721,-1,-1,,Settlement,
833,34.26598406,31.27815721,-1,-1,,Settlement,
834,34.26598406,31.27815721,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Other', 'Grassland', 'Forest']"
835,34.26598406,31.27815721,-1,-1,,Settlement,
836,34.26598406,31.27815721,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Forest', 'Other']"
837,34.26598406,31.27815721,-1,-1,,Settlement,
838,34.26598406,31.27815721,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Forest']"
839,34.26598406,31.27815721,-1,-1,,Settlement,
840,34.26598406,31.27815721,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Forest', 'Grassland', 'Other']"
841,34.26598406,31.27815721,-1,-1,,Settlement,
842,34.26598406,31.27815721,1,1,1.0,Settlement,"['Settlement', 'Grassland', 'Agriculture', 'Forest', 'Other']"
843,34.26598406,31.27815721,1,1,1.0,Settlement,"['Settlement', 'Other', 'Agriculture', 'Grassland', '0']"
844,34.26598406,31.27815721,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Forest']"
845,34.26598406,31.27815721,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Other', 'Grassland', 'Forest']"
846,34.26598406,31.27815721,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Forest', 'Other']"
847,34.26598406,31.27815721,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Forest', 'Other']"
848,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Forest', 'Grassland', 'Other']"
849,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Forest']"
850,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Forest']"
851,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Other', 'Agriculture', 'Grassland', 'Forest']"
852,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Other', 'Agriculture', 'Grassland', 'Forest']"
853,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Forest', 'Grassland', 'Other']"
854,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Other', 'Grassland', 'Forest']"
855,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Forest', 'Other']"
856,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Forest', 'Other']"
857,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Forest']"
858,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Other', 'Agriculture', 'Grassland', 'Forest']"
859,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Forest']"
860,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Forest']"
861,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Forest']"
862,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Forest']"
863,34.26598406,31.29241785,1,1,1.0,Settlement,"['Settlement', 'Agriculture', 'Grassland', 'Forest', 'Other']"
1040,6.347354773,4.45695937,-1,-1,0.0,Water,"['Agriculture', 'Grassland', 'Other', '0', 'Wetland']"
1041,6.347354773,4.45695937,1,1,1.0,Water,"['Water', '0', 'Other', 'Grassland', 'Wetland']"
1042,6.347354773,4.45695937,-1,1,0.3333333333333333,Water,"['Other', '0', 'Water', 'Wetland', 'Settlement']"
1043,6.347354773,4.45695937,1,1,1.0,Water,"['Water', 'Forest', 'Wetland', 'Grassland', 'Agriculture']"
1044,6.347354773,4.45695937,1,1,1.0,Water,"['Water', 'Forest', 'Grassland', 'Wetland', 'Other']"
1045,6.347354773,4.45695937,-1,1,0.5,Water,"['Forest', 'Water', 'Grassland', 'Agriculture', 'Wetland']"
1046,6.347354773,4.45695937,1,1,1.0,Water,"['Water', 'Grassland', 'Wetland', 'Forest', 'Agriculture']"
1047,6.347354773,4.45695937,1,1,1.0,Water,"['Water', 'Other', '0', 'Forest', 'Agriculture']"
1048,6.347354773,4.45695937,1,1,1.0,Water,"['Water', 'Other', 'Wetland', 'Grassland', '0']"
1049,6.347354773,4.45695937,1,1,1.0,Water,"['Water', 'Grassland', 'Wetland', 'Forest', 'Other']"
1050,6.347354773,4.45695937,-1,-1,0.2,Water,"['0', 'Other', 'Forest', 'Grassland', 'Water']"
1051,6.347354773,4.45695937,-1,-1,0.0,Water,"['Forest', 'Grassland', 'Agriculture', 'Other', 'Settlement']"
1052,6.347354773,4.45695937,-1,1,0.5,Water,"['Forest', 'Water', 'Wetland', 'Grassland', 'Agriculture']"
1053,6.347354773,4.45695937,1,1,1.0,Water,"['Water', 'Grassland', 'Wetland', 'Agriculture', 'Forest']"
1054,6.347354773,4.45695937,1,1,1.0,Water,"['Water', 'Forest', 'Wetland', 'Grassland', 'Other']"
1055,6.347354773,4.45695937,1,1,1.0,Water,"['Water', 'Wetland', 'Forest', 'Grassland', '0']"
1408,-1.83796444,14.20672093,-1,1,0.5,Agriculture,"['Grassland', 'Agriculture', 'Forest', 'Other', 'Settlement']"
1409,-1.83796444,14.20672093,-1,1,0.5,Agriculture,"['Grassland', 'Agriculture', 'Other', 'Settlement', 'Forest']"
1410,-1.83796444,14.20672093,-1,1,0.3333333333333333,Agriculture,"['Other', 'Grassland', 'Agriculture', 'Forest', 'Settlement']"
1411,-1.83796444,14.20672093,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Other', 'Settlement', 'Forest']"
1412,-1.83796444,14.20672093,-1,1,0.5,Agriculture,"['Other', 'Agriculture', 'Grassland', 'Settlement', '0']"
1413,-1.83796444,14.20672093,-1,1,0.3333333333333333,Agriculture,"['Other', 'Grassland', 'Agriculture', 'Settlement', '0']"
1414,-1.83796444,14.20672093,-1,1,0.3333333333333333,Agriculture,"['Other', 'Grassland', 'Agriculture', 'Settlement', 'Forest']"
1415,-1.83796444,14.20672093,-1,1,0.5,Agriculture,"['Other', 'Agriculture', 'Grassland', 'Settlement', 'Forest']"
1416,-1.83796444,14.20672093,-1,1,0.5,Agriculture,"['Other', 'Agriculture', 'Grassland', 'Settlement', 'Forest']"
1417,-1.83796444,14.20672093,-1,1,0.5,Agriculture,"['Other', 'Agriculture', 'Grassland', 'Settlement', 'Forest']"
1418,-1.83796444,14.20672093,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Other', 'Forest', 'Settlement']"
1419,-1.83796444,14.20672093,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Forest', 'Other', 'Settlement']"
1420,-1.83796444,14.20672093,1,1,1.0,Agriculture,"['Agriculture', 'Grassland', 'Forest', 'Other', 'Settlement']"
1421,-1.83796444,14.20672093,-1,1,0.5,Agriculture,"['Grassland', 'Agriculture', 'Other', 'Settlement', 'Forest']"
1422,-1.83796444,14.20672093,-1,1,0.3333333333333333,Agriculture,"['Other', 'Grassland', 'Agriculture', 'Settlement', 'Forest']"
1423,-1.83796444,14.20672093,1,1,1.0,Agriculture,"['Agriculture', 'Forest', 'Grassland', 'Other', 'Settlement']"
1568,92.40400925,20.84095154,-1,1,0.3333333333333333,Agriculture,"['Forest', 'Grassland', 'Agriculture', 'Settlement', 'Other']"
1569,92.40400925,20.84095154,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Settlement', 'Other']"
1570,92.40400925,20.84095154,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Settlement', 'Other']"
1571,92.40400925,20.84095154,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Settlement', 'Grassland', 'Other']"
1572,92.40400925,20.84095154,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Settlement', 'Water']"
1573,92.40400925,20.84095154,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Settlement', 'Other']"
1574,92.40400925,20.84095154,-1,1,0.3333333333333333,Agriculture,"['Forest', 'Grassland', 'Agriculture', 'Settlement', 'Other']"
1575,92.40400925,20.84095154,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Settlement', 'Grassland', 'Other']"
1576,92.40400925,20.84095154,-1,-1,0.25,Agriculture,"['Forest', 'Grassland', 'Settlement', 'Agriculture', 'Other']"
1577,92.40400925,20.84095154,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Settlement', 'Grassland', 'Other']"
1578,92.40400925,20.84095154,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Settlement', 'Other']"
1579,92.40400925,20.84095154,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Settlement', 'Other']"
1580,92.40400925,20.84095154,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Other', 'Wetland']"
1581,92.40400925,20.84095154,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Settlement', 'Other']"
1582,92.40400925,20.84095154,-1,1,0.5,Agriculture,"['Forest', 'Agriculture', 'Grassland', 'Settlement', 'Other']"
1583,92.40400925,20.84095154,-1,1,0.3333333333333333,Agriculture,"['Forest', 'Grassland', 'Agriculture', 'Settlement', 'Other']"
1808,129.7249087,41.84832383,-1,-1,0.2,Grassland,"['Forest', 'Agriculture', 'Settlement', 'Water', 'Grassland']"
1809,129.7249087,41.84832383,-1,-1,0.2,Grassland,"['Forest', 'Agriculture', 'Water', 'Settlement', 'Grassland']"
1810,129.7249087,41.84832383,-1,1,0.5,Grassland,"['Other', 'Grassland', 'Water', 'Settlement', 'Agriculture']"
1811,129.7249087,41.84832383,-1,-1,0.2,Grassland,"['Agriculture', 'Forest', 'Water', 'Settlement', 'Grassland']"
1812,129.7249087,41.84832383,-1,1,0.5,Grassland,"['Other', 'Grassland', 'Agriculture', 'Forest', 'Settlement']"
1813,129.7249087,41.84832383,1,1,1.0,Grassland,"['Grassland', 'Water', 'Agriculture', 'Other', 'Settlement']"
1814,129.7249087,41.84832383,-1,1,0.5,Grassland,"['Agriculture', 'Grassland', 'Forest', 'Settlement', 'Water']"
1815,129.7249087,41.84832383,-1,-1,0.2,Grassland,"['Agriculture', 'Forest', 'Settlement', 'Water', 'Grassland']"
1816,129.7249087,41.84832383,-1,1,0.3333333333333333,Grassland,"['Agriculture', 'Settlement', 'Grassland', 'Forest', 'Water']"
1817,129.7249087,41.84832383,-1,1,0.3333333333333333,Grassland,"['Other', 'Water', 'Grassland', 'Settlement', 'Agriculture']"
1818,129.7249087,41.84832383,-1,-1,0.2,Grassland,"['Other', 'Water', 'Settlement', 'Agriculture', 'Grassland']"
1819,129.7249087,41.84832383,-1,-1,0.2,Grassland,"['Forest', 'Water', 'Agriculture', 'Settlement', 'Grassland']"
1820,129.7249087,41.84832383,1,1,1.0,Grassland,"['Grassland', 'Other', 'Agriculture', 'Settlement', 'Water']"
1821,129.7249087,41.84832383,-1,1,0.3333333333333333,Grassland,"['Other', 'Agriculture', 'Grassland', 'Settlement', 'Forest']"
1822,129.7249087,41.84832383,1,1,1.0,Grassland,"['Grassland', 'Agriculture', 'Water', 'Other', 'Settlement']"
1823,129.7249087,41.84832383,-1,-1,0.25,Grassland,"['Forest', 'Agriculture', 'Settlement', 'Grassland', 'Water']"
2032,79.29675463,37.23290417,-1,-1,0.25,Other,"['Agriculture', 'Settlement', 'Grassland', 'Other', '0']"
2033,79.29675463,37.23290417,-1,-1,0.25,Other,"['Agriculture', 'Grassland', 'Settlement', 'Other', '0']"
2034,79.29675463,37.23290417,-1,1,0.3333333333333333,Other,"['Agriculture', 'Settlement', 'Other', 'Grassland', 'Water']"
2035,79.29675463,37.23290417,-1,-1,0.2,Other,"['Agriculture', 'Settlement', 'Grassland', 'Forest', 'Other']"
2036,79.29675463,37.23290417,-1,-1,0.2,Other,"['Agriculture', 'Grassland', 'Water', 'Settlement', 'Other']"
2037,79.29675463,37.23290417,-1,-1,0.25,Other,"['Agriculture', 'Settlement', 'Grassland', 'Other', 'Forest']"
2038,79.29675463,37.23290417,-1,-1,0.2,Other,"['Agriculture', 'Settlement', 'Grassland', 'Forest', 'Other']"
2039,79.29675463,37.23290417,-1,-1,0.25,Other,"['Agriculture', 'Grassland', 'Settlement', 'Other', 'Forest']"
2040,79.29675463,37.23290417,-1,-1,0.25,Other,"['Agriculture', 'Settlement', 'Grassland', 'Other', 'Water']"
2041,79.29675463,37.23290417,-1,1,0.5,Other,"['Agriculture', 'Other', 'Grassland', 'Settlement', 'Forest']"
2042,79.29675463,37.23290417,-1,-1,0.0,Other,"['Agriculture', 'Grassland', 'Settlement', 'Forest', 'Water']"
2043,79.29675463,37.23290417,-1,-1,0.2,Other,"['Agriculture', 'Grassland', 'Settlement', 'Forest', 'Other']"
2044,79.29675463,37.23290417,-1,-1,0.2,Other,"['Agriculture', 'Settlement', 'Grassland', 'Forest', 'Other']"
2045,79.29675463,37.23290417,-1,1,0.3333333333333333,Other,"['Agriculture', 'Settlement', 'Other', 'Grassland', 'Water']"
2046,79.29675463,37.23290417,-1,-1,0.25,Other,"['Agriculture', 'Grassland', 'Settlement', 'Other', 'Forest']"
2047,79.29675463,37.23290417,-1,-1,0.25,Other,"['Agriculture', 'Settlement', 'Grassland', 'Other', 'Forest']"
2080,79.31457239,37.23290417,-1,-1,0.25,Other,"['Agriculture', 'Settlement', 'Grassland', 'Other', '0']"
2081,79.31457239,37.23290417,-1,-1,0.25,Other,"['Settlement', 'Agriculture', 'Grassland', 'Other', '0']"
2082,79.31457239,37.23290417,-1,1,0.3333333333333333,Other,"['Settlement', 'Agriculture', 'Other', 'Grassland', 'Water']"
2083,79.31457239,37.23290417,-1,-1,0.25,Other,"['Agriculture', 'Settlement', 'Grassland', 'Other', 'Water']"
2084,79.31457239,37.23290417,-1,1,0.3333333333333333,Other,"['Agriculture', 'Settlement', 'Other', 'Grassland', 'Water']"
2085,79.31457239,37.23290417,-1,-1,0.25,Other,"['Agriculture', 'Settlement', 'Grassland', 'Other', 'Forest']"
2086,79.31457239,37.23290417,-1,1,0.3333333333333333,Other,"['Settlement', 'Agriculture', 'Other', 'Grassland', '0']"
2087,79.31457239,37.23290417,-1,-1,0.25,Other,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Forest']"
2088,79.31457239,37.23290417,-1,1,0.5,Other,"['Settlement', 'Other', 'Grassland', 'Agriculture', '0']"
2089,79.31457239,37.23290417,-1,1,0.3333333333333333,Other,"['Agriculture', 'Settlement', 'Other', 'Grassland', 'Forest']"
2090,79.31457239,37.23290417,-1,-1,0.25,Other,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Water']"
2091,79.31457239,37.23290417,-1,-1,0.25,Other,"['Agriculture', 'Settlement', 'Grassland', 'Other', 'Forest']"
2092,79.31457239,37.23290417,-1,-1,0.2,Other,"['Agriculture', 'Settlement', 'Grassland', 'Water', 'Other']"
2093,79.31457239,37.23290417,-1,-1,0.25,Other,"['Settlement', 'Agriculture', 'Grassland', 'Other', 'Forest']"
2094,79.31457239,37.23290417,-1,1,0.3333333333333333,Other,"['Agriculture', 'Settlement', 'Other', 'Grassland', 'Water']"
2095,79.31457239,37.23290417,-1,1,0.5,Other,"['Settlement', 'Other', 'Agriculture', 'Grassland', '0']"
2208,92.15998805,21.19089275,-1,1,0.3333333333333333,Agriculture,"['Forest', 'Grassland', 'Agriculture', 'Settlement', 'Other']"
2209,92.15998805,21.19089275,-1,1,0.3333333333333333,Agriculture,"['Settlement', 'Forest', 'Agriculture', 'Grassland', 'Water']"
2210,92.15998805,21.19089275,-1,1,0.3333333333333333,Agriculture,"['Settlement', 'Forest', 'Agriculture', 'Grassland', 'Other']"
2211,92.15998805,21.19089275,-1,-1,,Agriculture,
2212,92.15998805,21.19089275,-1,-1,,Agriculture,
