lon,lat,hit@1,hit@3,reciprocal_rank,true_class_probability
-61.45690283,6.18265028,-1,1,0.3333333333333333,0.07110595703125
-61.45690283,6.18265028,1,1,1.0,1.0
-61.45690283,6.18265028,1,1,1.0,1.0
-61.45690283,6.18265028,1,1,1.0,1.0
-61.45690283,6.18265028,1,1,1.0,1.0
-61.45690283,6.18265028,1,1,1.0,0.99951171875
-61.45690283,6.18265028,1,1,1.0,1.0
-61.45690283,6.18265028,1,1,1.0,0.9912109375
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
39.37082127,14.51969598,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.27815721,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
34.26598406,31.29241785,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,0.99755859375
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,0.998046875
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,1.0
6.347354773,4.45695937,1,1,1.0,1.0
-1.83796444,14.20672093,1,1,1.0,0.98193359375
-1.83796444,14.20672093,1,1,1.0,0.99755859375
-1.83796444,14.20672093,1,1,1.0,0.97265625
-1.83796444,14.20672093,1,1,1.0,0.873046875
-1.83796444,14.20672093,1,1,1.0,0.99853515625
-1.83796444,14.20672093,-1,1,0.5,0.0001229047775268
-1.83796444,14.20672093,1,1,1.0,0.935546875
-1.83796444,14.20672093,1,1,1.0,0.7939453125
-1.83796444,14.20672093,1,1,1.0,0.9990234375
-1.83796444,14.20672093,1,1,1.0,0.99853515625
-1.83796444,14.20672093,1,1,1.0,0.85888671875
-1.83796444,14.20672093,1,1,1.0,0.99951171875
-1.83796444,14.20672093,1,1,1.0,0.99658203125
-1.83796444,14.20672093,-1,1,0.5,0.0018529891967773
-1.83796444,14.20672093,-1,1,0.5,0.0108184814453125
-1.83796444,14.20672093,1,1,1.0,0.94189453125
92.40400925,20.84095154,-1,-1,0.0,0.0045661926269531
92.40400925,20.84095154,-1,1,0.5,0.03546142578125
92.40400925,20.84095154,-1,-1,0.0,1.7881393432617188e-06
92.40400925,20.84095154,-1,1,0.5,0.36279296875
92.40400925,20.84095154,-1,1,0.5,0.290283203125
92.40400925,20.84095154,1,1,1.0,0.8984375
92.40400925,20.84095154,1,1,1.0,0.591796875
92.40400925,20.84095154,1,1,1.0,0.79052734375
92.40400925,20.84095154,-1,1,0.5,0.0019006729125976
92.40400925,20.84095154,-1,1,0.5,0.0050392150878906
92.40400925,20.84095154,-1,-1,0.0,0.000321626663208
92.40400925,20.84095154,1,1,1.0,0.99951171875
92.40400925,20.84095154,-1,-1,0.0,6.139278411865234e-06
92.40400925,20.84095154,-1,-1,0.0,3.123283386230469e-05
92.40400925,20.84095154,1,1,1.0,0.9970703125
92.40400925,20.84095154,-1,1,0.3333333333333333,0.0714111328125
129.7249087,41.84832383,-1,1,0.3333333333333333,4.172325134277344e-07
129.7249087,41.84832383,-1,-1,0.0,8.463859558105469e-06
129.7249087,41.84832383,-1,1,0.5,0.01446533203125
129.7249087,41.84832383,-1,-1,0.0,5.424022674560547e-06
129.7249087,41.84832383,1,1,1.0,0.7041015625
129.7249087,41.84832383,1,1,1.0,0.98486328125
129.7249087,41.84832383,-1,1,0.5,0.000770092010498
129.7249087,41.84832383,-1,1,0.5,0.0008759498596191
129.7249087,41.84832383,-1,1,0.5,6.735324859619141e-06
129.7249087,41.84832383,1,1,1.0,0.9296875
129.7249087,41.84832383,1,1,1.0,1.0
129.7249087,41.84832383,-1,1,0.5,0.0001852512359619
129.7249087,41.84832383,-1,1,0.5,0.449951171875
129.7249087,41.84832383,1,1,1.0,0.99755859375
129.7249087,41.84832383,1,1,1.0,0.939453125
129.7249087,41.84832383,-1,1,0.3333333333333333,2.980232238769531e-07
79.29675463,37.23290417,1,1,1.0,1.0
79.29675463,37.23290417,-1,1,0.5,0.0002970695495605
79.29675463,37.23290417,-1,1,0.5,0.019317626953125
79.29675463,37.23290417,1,1,1.0,0.990234375
79.29675463,37.23290417,-1,1,0.5,0.046722412109375
79.29675463,37.23290417,1,1,1.0,0.8935546875
79.29675463,37.23290417,-1,1,0.5,0.009857177734375
79.29675463,37.23290417,-1,1,0.5,0.475830078125
79.29675463,37.23290417,-1,1,0.5,0.0045013427734375
79.29675463,37.23290417,-1,1,0.5,0.273681640625
79.29675463,37.23290417,-1,1,0.5,0.0041007995605468
79.29675463,37.23290417,1,1,1.0,0.998046875
79.29675463,37.23290417,1,1,1.0,0.7685546875
79.29675463,37.23290417,-1,1,0.5,0.0009040832519531
79.29675463,37.23290417,1,1,1.0,0.85498046875
79.29675463,37.23290417,-1,1,0.5,0.0025711059570312
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
79.31457239,37.23290417,1,1,1.0,1.0
92.15998805,21.19089275,-1,1,0.3333333333333333,2.6345252990722656e-05
92.15998805,21.19089275,-1,-1,0.0,0.0003845691680908
92.15998805,21.19089275,-1,1,0.3333333333333333,0.0008168220520019
92.15998805,21.19089275,-1,-1,0.0,5.900859832763672e-06
92.15998805,21.19089275,-1,1,0.5,0.2330322265625
92.15998805,21.19089275,-1,1,0.3333333333333333,0.0118408203125
92.15998805,21.19089275,-1,1,0.5,0.0002610683441162
92.15998805,21.19089275,1,1,1.0,0.92626953125
92.15998805,21.19089275,-1,1,0.3333333333333333,8.940696716308594e-06
92.15998805,21.19089275,-1,1,0.3333333333333333,0.0001267194747924
92.15998805,21.19089275,1,1,1.0,0.998046875
92.15998805,21.19089275,1,1,1.0,0.8408203125
92.15998805,21.19089275,1,1,1.0,0.8056640625
92.15998805,21.19089275,1,1,1.0,0.95556640625
92.15998805,21.19089275,-1,1,0.5,0.423583984375
92.15998805,21.19089275,-1,1,0.5,0.31103515625
40.4922077,-12.08325664,1,1,1.0,0.9453125
40.4922077,-12.08325664,1,1,1.0,1.0
40.4922077,-12.08325664,1,1,1.0,1.0
40.4922077,-12.08325664,1,1,1.0,1.0
40.4922077,-12.08325664,1,1,1.0,0.9814453125
40.4922077,-12.08325664,1,1,1.0,1.0
40.4922077,-12.08325664,1,1,1.0,1.0
40.4922077,-12.08325664,-1,-1,0.0,0.0014333724975585
40.4922077,-12.08325664,1,1,1.0,0.9970703125
40.4922077,-12.08325664,1,1,1.0,0.99951171875
40.4922077,-12.08325664,1,1,1.0,0.9990234375
40.4922077,-12.08325664,1,1,1.0,0.99951171875
40.4922077,-12.08325664,-1,1,0.5,0.263916015625
40.4922077,-12.08325664,1,1,1.0,1.0
40.4922077,-12.08325664,-1,1,0.5,0.0042152404785156
40.4922077,-12.08325664,1,1,1.0,0.99951171875
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
97.74979277,22.94985332,1,1,1.0,1.0
13.17171469,11.78485765,-1,1,0.3333333333333333,5.960464477539065e-08
13.17171469,11.78485765,-1,1,0.3333333333333333,4.649162292480469e-06
13.17171469,11.78485765,-1,1,0.5,2.682209014892578e-06
13.17171469,11.78485765,-1,1,0.5,2.205371856689453e-06
13.17171469,11.78485765,-1,1,0.5,1.323223114013672e-05
13.17171469,11.78485765,-1,-1,0.0,1.0132789611816406e-06
13.17171469,11.78485765,-1,1,0.3333333333333333,7.748603820800781e-07
13.17171469,11.78485765,-1,1,0.5,1.2516975402832031e-06
13.17171469,11.78485765,-1,1,0.5,3.039836883544922e-06
13.17171469,11.78485765,-1,1,0.3333333333333333,1.0132789611816406e-06
13.17171469,11.78485765,-1,-1,0.0,4.76837158203125e-07
13.17171469,11.78485765,-1,-1,0.0,7.748603820800781e-07
13.17171469,11.78485765,-1,1,0.5,8.702278137207031e-06
13.17171469,11.78485765,-1,1,0.3333333333333333,8.344650268554688e-07
13.17171469,11.78485765,-1,-1,0.0,1.1920928955078125e-07
13.17171469,11.78485765,-1,-1,0.0,5.960464477539065e-08
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,0.99853515625
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,0.79150390625
-98.08596791,26.08341993,1,1,1.0,1.0
-98.08596791,26.08341993,1,1,1.0,0.9599609375
13.6007652,12.65831658,1,1,1.0,0.865234375
13.6007652,12.65831658,1,1,1.0,0.99853515625
13.6007652,12.65831658,1,1,1.0,0.99755859375
13.6007652,12.65831658,1,1,1.0,0.99853515625
13.6007652,12.65831658,1,1,1.0,0.994140625
13.6007652,12.65831658,1,1,1.0,1.0
13.6007652,12.65831658,1,1,1.0,0.99951171875
13.6007652,12.65831658,1,1,1.0,0.99658203125
13.6007652,12.65831658,1,1,1.0,0.9755859375
13.6007652,12.65831658,1,1,1.0,0.74365234375
13.6007652,12.65831658,1,1,1.0,0.94189453125
13.6007652,12.65831658,1,1,1.0,0.9951171875
13.6007652,12.65831658,-1,1,0.5,0.305908203125
13.6007652,12.65831658,1,1,1.0,0.93701171875
13.6007652,12.65831658,-1,1,0.5,0.139404296875
13.6007652,12.65831658,-1,1,0.5,0.0118789672851562
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,0.6923828125
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,0.97998046875
-54.48301378,5.025368402,1,1,1.0,1.0
-54.48301378,5.025368402,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,0.99951171875
-54.46875572,5.011070167,1,1,1.0,0.9990234375
-54.46875572,5.011070167,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,0.99951171875
-54.46875572,5.011070167,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,1.0
-54.46875572,5.011070167,1,1,1.0,0.99951171875
-54.45449767,5.011070167,1,1,1.0,0.99951171875
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,0.99951171875
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,1.0
-54.45449767,5.011070167,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,0.984375
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-70.42854309,-12.67958713,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,0.994140625
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,0.9951171875
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,0.9970703125
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,0.9990234375
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-55.55624068,5.009744903,-1,1,0.5,0.0032730102539062
-55.55624068,5.009744903,-1,-1,0.0,9.065866470336914e-05
-55.55624068,5.009744903,-1,1,0.5,0.0001572370529174
-55.55624068,5.009744903,-1,-1,0.0,5.245208740234375e-06
-55.55624068,5.009744903,-1,-1,0.0,1.788139343261719e-07
-55.55624068,5.009744903,-1,1,0.5,2.9087066650390625e-05
-55.55624068,5.009744903,-1,1,0.3333333333333333,6.556510925292969e-07
-55.55624068,5.009744903,-1,1,0.5,4.827976226806641e-06
-55.55624068,5.009744903,-1,1,0.5,4.506111145019531e-05
-55.55624068,5.009744903,-1,1,0.3333333333333333,9.775161743164062e-05
-55.55624068,5.009744903,-1,1,0.5,0.00018310546875
-55.55624068,5.009744903,-1,1,0.5,1.2516975402832031e-06
-55.55624068,5.009744903,-1,1,0.5,0.0004158020019531
-55.55624068,5.009744903,-1,-1,0.0,0.0001823902130126
-55.55624068,5.009744903,-1,1,0.5,7.748603820800781e-07
-55.55624068,5.009744903,-1,1,0.5,7.212162017822266e-06
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,0.99951171875
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,0.9990234375
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,0.9345703125
-70.51044069,-13.00866345,1,1,1.0,0.99951171875
