image_id,lon,lat,hit@1,hit@3,reciprocal_rank,category,predicted_categories
58,105.8634897,13.1548949,-1,-1,0.25,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Tree cover, needleleaved, evergreen, closed to open (>15%)', 'Tree cover, needleleaved, evergreen, closed (>40%)', 'Tree cover, mixed leaf type (broadleaved and needleleaved)', 'Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Tree cover, broadleaved, deciduous, closed to open (>15%)']"
59,105.8634897,13.1548949,1,1,1.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Tree cover, needleleaved, evergreen, closed to open (>15%)', 'Shrubland', 'Grassland']"
60,105.8634897,13.1548949,1,1,1.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Tree cover, broadleaved, deciduous, closed to open (>15%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Shrubland', 'Sparse shrub (<15%)']"
61,105.8634897,13.1548949,1,1,1.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Tree cover, mixed leaf type (broadleaved and needleleaved)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Tree cover, broadleaved, deciduous, closed to open (>15%)', 'Mosaic tree and shrub (>50%) / herbaceous cover (<50%)']"
62,105.8634897,13.1548949,-1,-1,0.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Water bodies', 'Bare areas', 'Sparse herbaceous cover (<15%)', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Grassland']"
63,105.8634897,13.1548949,1,1,1.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Shrubland', 'Tree cover, mixed leaf type (broadleaved and needleleaved)', 'Tree cover, broadleaved, deciduous, closed to open (>15%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)']"
128,105.8780744,13.18347867,-1,1,0.5,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Water bodies', 'Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Tree cover, broadleaved, deciduous, closed (>40%)', 'Tree cover, needleleaved, evergreen, closed to open (>15%)', 'Shrubland']"
129,105.8780744,13.18347867,1,1,1.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Tree cover, broadleaved, deciduous, closed to open (>15%)', 'Tree cover, broadleaved, deciduous, open (15-40%)', 'Shrubland']"
130,105.8780744,13.18347867,1,1,1.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Shrubland', 'Grassland', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)']"
131,105.8780744,13.18347867,-1,-1,0.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Herbaceous cover', 'Grassland', 'Sparse herbaceous cover (<15%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Cropland, rainfed']"
132,105.8780744,13.18347867,-1,-1,0.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Grassland', 'Herbaceous cover', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Shrubland', 'Sparse herbaceous cover (<15%)']"
133,105.8780744,13.18347867,-1,1,0.5,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Water bodies', 'Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Tree cover, needleleaved, evergreen, closed to open (>15%)', 'Urban areas', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)']"
134,105.8780744,13.18347867,-1,-1,0.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Grassland', 'Herbaceous cover', 'Mosaic herbaceous cover (>50%) / tree and shrub (<50%)', 'Cropland, rainfed', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)']"
135,105.8780744,13.18347867,-1,-1,0.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Grassland', 'Herbaceous cover', 'Sparse herbaceous cover (<15%)', 'Bare areas', 'Shrubland']"
136,105.8780744,13.18347867,-1,1,0.5,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Water bodies', 'Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Grassland', 'Cropland, rainfed', 'Urban areas']"
137,105.8780744,13.18347867,1,1,1.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Tree cover, mixed leaf type (broadleaved and needleleaved)', 'Tree cover, broadleaved, deciduous, closed to open (>15%)', 'Shrubland']"
138,105.8780744,13.18347867,-1,-1,0.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Water bodies', 'Permanent snow and ice', 'Urban areas', 'Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)']"
139,105.8780744,13.18347867,-1,-1,0.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Grassland', 'Herbaceous cover', 'Mosaic herbaceous cover (>50%) / tree and shrub (<50%)', 'Cropland, rainfed', 'Sparse herbaceous cover (<15%)']"
140,105.8780744,13.18347867,-1,-1,0.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Permanent snow and ice', 'Water bodies', 'Bare areas', 'Grassland', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)']"
141,105.8780744,13.18347867,-1,-1,0.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Grassland', 'Herbaceous cover', 'Shrubland', 'Cropland, rainfed', 'Sparse herbaceous cover (<15%)']"
142,105.8780744,13.18347867,-1,-1,0.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Water bodies', 'Bare areas', 'Permanent snow and ice', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Shrub or herbaceous cover, flooded, fresh/saline/brakish water']"
143,105.8780744,13.18347867,-1,-1,0.0,"Tree cover, broadleaved, evergreen, closed to open (>15%)","['Grassland', 'Mosaic herbaceous cover (>50%) / tree and shrub (<50%)', 'Sparse herbaceous cover (<15%)', 'Shrubland', 'Bare areas']"
224,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Bare areas', 'Cropland, irrigated or post-flooding', 'Water bodies', 'Cropland, rainfed']"
225,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Cropland, irrigated or post-flooding', 'Cropland, rainfed', 'Bare areas', 'Water bodies']"
226,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Bare areas', 'Cropland, irrigated or post-flooding', 'Cropland, rainfed', 'Water bodies']"
227,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Cropland, rainfed', 'Tree or shrub cover', 'Bare areas', 'Grassland']"
228,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Bare areas', 'Cropland, rainfed', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Grassland']"
229,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Cropland, rainfed', 'Water bodies', 'Grassland', 'Tree cover, broadleaved, evergreen, closed to open (>15%)']"
230,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Bare areas', 'Cropland, irrigated or post-flooding', 'Cropland, rainfed', 'Grassland']"
231,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Bare areas', 'Cropland, irrigated or post-flooding', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Water bodies']"
232,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Cropland, rainfed', 'Bare areas', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Water bodies']"
233,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Bare areas', 'Cropland, rainfed', 'Water bodies', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)']"
234,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Permanent snow and ice', 'Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Sparse shrub (<15%)', 'Grassland']"
235,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Cropland, rainfed', 'Bare areas', 'Grassland', 'Water bodies']"
236,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Cropland, irrigated or post-flooding', 'Bare areas', 'Cropland, rainfed', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)']"
237,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Cropland, rainfed', 'Bare areas', 'Grassland', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)']"
238,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Bare areas', 'Cropland, irrigated or post-flooding', 'Grassland', 'Shrubland']"
239,-91.01456615,30.21185036,-1,-1,0.0,"Tree cover, flooded, fresh or brakish water","['Urban areas', 'Cropland, rainfed', 'Bare areas', 'Water bodies', 'Grassland']"
400,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, rainfed', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Bare areas', 'Grassland']"
401,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, rainfed', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Bare areas', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Sparse shrub (<15%)']"
402,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, rainfed', 'Bare areas', 'Sparse herbaceous cover (<15%)', 'Shrubland', 'Grassland']"
403,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, rainfed', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Urban areas', 'Grassland', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)']"
404,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, rainfed', 'Cropland, irrigated or post-flooding', 'Bare areas', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Grassland']"
405,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, rainfed', 'Bare areas', 'Grassland', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)']"
406,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, rainfed', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Bare areas', 'Grassland', 'Mosaic herbaceous cover (>50%) / tree and shrub (<50%)']"
407,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, irrigated or post-flooding', 'Cropland, rainfed', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Grassland', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)']"
408,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, rainfed', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Bare areas', 'Grassland', 'Shrubland']"
409,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, irrigated or post-flooding', 'Bare areas', 'Cropland, rainfed', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Grassland']"
410,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, rainfed', 'Bare areas', 'Grassland', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)']"
411,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Sparse herbaceous cover (<15%)', 'Shrubland', 'Grassland']"
412,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, rainfed', 'Bare areas', 'Grassland', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Mosaic herbaceous cover (>50%) / tree and shrub (<50%)']"
413,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, irrigated or post-flooding', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Bare areas', 'Grassland', 'Shrubland']"
414,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, rainfed', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Grassland', 'Bare areas']"
415,43.14549484,14.79005219,-1,-1,0.0,Herbaceous cover,"['Cropland, irrigated or post-flooding', 'Cropland, rainfed', 'Bare areas', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Grassland']"
480,-61.45690283,6.18265028,1,1,1.0,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Shrubland', 'Grassland', 'Tree cover, broadleaved, deciduous, closed to open (>15%)', 'Tree cover, broadleaved, evergreen, closed to open (>15%)']"
481,-61.45690283,6.18265028,1,1,1.0,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Shrubland', 'Grassland', 'Sparse shrub (<15%)', 'Bare areas']"
482,-61.45690283,6.18265028,1,1,1.0,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Shrubland', 'Grassland', 'Cropland, rainfed']"
483,-61.45690283,6.18265028,1,1,1.0,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Shrubland', 'Grassland', 'Tree cover, broadleaved, deciduous, open (15-40%)', 'Bare areas']"
484,-61.45690283,6.18265028,1,1,1.0,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Shrubland', 'Grassland', 'Cropland, rainfed']"
485,-61.45690283,6.18265028,-1,1,0.3333333333333333,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Herbaceous cover', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Cropland, rainfed', 'Shrubland']"
486,-61.45690283,6.18265028,-1,1,0.5,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Tree cover, broadleaved, deciduous, closed (>40%)', 'Tree cover, mixed leaf type (broadleaved and needleleaved)', 'Shrubland']"
487,-61.45690283,6.18265028,-1,1,0.3333333333333333,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Cropland, rainfed', 'Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Grassland', 'Urban areas']"
488,-61.45690283,6.18265028,-1,-1,0.0,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Permanent snow and ice', 'Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Water bodies', 'Grassland']"
489,-61.45690283,6.18265028,1,1,1.0,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Shrubland', 'Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Grassland', 'Bare areas']"
490,-61.45690283,6.18265028,-1,-1,0.25,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Cropland, rainfed', 'Grassland', 'Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Shrubland']"
491,-61.45690283,6.18265028,1,1,1.0,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Cropland, rainfed', 'Urban areas', 'Tree cover, broadleaved, deciduous, closed to open (>15%)', 'Grassland']"
492,-61.45690283,6.18265028,1,1,1.0,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Cropland, rainfed', 'Tree cover, broadleaved, deciduous, closed (>40%)', 'Grassland', 'Shrubland']"
493,-61.45690283,6.18265028,-1,-1,0.0,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Urban areas', 'Cropland, rainfed', 'Grassland', 'Shrubland']"
494,-61.45690283,6.18265028,-1,-1,0.2,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Cropland, rainfed', 'Urban areas', 'Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Tree cover, broadleaved, deciduous, closed to open (>15%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)']"
495,-61.45690283,6.18265028,1,1,1.0,"Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)","['Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Tree cover, broadleaved, evergreen, closed to open (>15%)', 'Cropland, rainfed', 'Shrubland', 'Urban areas']"
576,39.37082127,14.51969598,1,1,1.0,"Cropland, rainfed","['Cropland, rainfed', 'Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Shrubland']"
577,39.37082127,14.51969598,1,1,1.0,"Cropland, rainfed","['Cropland, rainfed', 'Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Grassland', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)']"
578,39.37082127,14.51969598,1,1,1.0,"Cropland, rainfed","['Cropland, rainfed', 'Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Grassland', 'Shrubland']"
579,39.37082127,14.51969598,1,1,1.0,"Cropland, rainfed","['Cropland, rainfed', 'Bare areas', 'Shrubland', 'Grassland', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)']"
580,39.37082127,14.51969598,-1,-1,0.2,"Cropland, rainfed","['Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Shrubland', 'Grassland', 'Cropland, rainfed']"
581,39.37082127,14.51969598,1,1,1.0,"Cropland, rainfed","['Cropland, rainfed', 'Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Grassland', 'Shrubland']"
582,39.37082127,14.51969598,-1,-1,0.0,"Cropland, rainfed","['Bare areas', 'Shrubland', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Grassland', 'Sparse shrub (<15%)']"
583,39.37082127,14.51969598,-1,-1,0.0,"Cropland, rainfed","['Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Shrubland', 'Grassland', 'Sparse shrub (<15%)']"
584,39.37082127,14.51969598,1,1,1.0,"Cropland, rainfed","['Cropland, rainfed', 'Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Grassland', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)']"
585,39.37082127,14.51969598,1,1,1.0,"Cropland, rainfed","['Cropland, rainfed', 'Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Grassland', 'Shrubland']"
586,39.37082127,14.51969598,-1,-1,0.2,"Cropland, rainfed","['Bare areas', 'Sparse herbaceous cover (<15%)', 'Grassland', 'Shrubland', 'Cropland, rainfed']"
587,39.37082127,14.51969598,-1,1,0.3333333333333333,"Cropland, rainfed","['Bare areas', 'Grassland', 'Cropland, rainfed', 'Shrubland', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)']"
588,39.37082127,14.51969598,-1,-1,0.25,"Cropland, rainfed","['Grassland', 'Bare areas', 'Shrubland', 'Cropland, rainfed', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)']"
589,39.37082127,14.51969598,1,1,1.0,"Cropland, rainfed","['Cropland, rainfed', 'Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Grassland', 'Shrubland']"
590,39.37082127,14.51969598,1,1,1.0,"Cropland, rainfed","['Cropland, rainfed', 'Bare areas', 'Grassland', 'Shrubland', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)']"
591,39.37082127,14.51969598,-1,-1,0.0,"Cropland, rainfed","['Bare areas', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)', 'Grassland', 'Sparse shrub (<15%)', 'Mosaic herbaceous cover (>50%) / tree and shrub (<50%)']"
832,34.26598406,31.27815721,1,1,1.0,Urban areas,"['Urban areas', 'Cropland, irrigated or post-flooding', 'Grassland', 'Shrubland', 'Mosaic herbaceous cover (>50%) / tree and shrub (<50%)']"
833,34.26598406,31.27815721,1,1,1.0,Urban areas,"['Urban areas', 'Bare areas', 'Cropland, rainfed', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)', 'Shrubland']"
834,34.26598406,31.27815721,1,1,1.0,Urban areas,"['Urban areas', 'Bare areas', 'Cropland, rainfed', 'Mosaic natural vegetation (tree, shrub, herbaceous cover) (>50%) / cropland (<50%)', 'Sparse vegetation (tree, shrub, herbaceous cover) (<15%)']"
835,34.26598406,31.27815721,1,1,1.0,Urban areas,"['Urban areas', 'Bare areas', 'Cropland, irrigated or post-flooding', 'Cropland, rainfed', 'Mosaic cropland (>50%) / natural vegetation (tree, shrub, herbaceous cover) (<50%)']"
