lon,lat,hit@1,hit@3,reciprocal_rank,true_class_probability
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,0.63720703125
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63397171,4.92900197,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.918551781,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,0.99951171875
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.932850057,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,0.99951171875
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.63390213,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.61964607,4.947148332,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,0.99951171875
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.4655918,5.100861174,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-54.45133209,5.115159376,1,1,1.0,1.0
-55.55624068,5.009744903,1,1,1.0,0.994140625
-55.55624068,5.009744903,-1,1,0.3333333333333333,0.0008440017700195
-55.55624068,5.009744903,1,1,1.0,0.970703125
-55.55624068,5.009744903,-1,-1,0.0,1.7762184143066406e-05
-55.55624068,5.009744903,-1,1,0.5,0.0036067962646484
-55.55624068,5.009744903,-1,1,0.5,1.1920928955078125e-06
-55.55624068,5.009744903,-1,1,0.3333333333333333,0.0004312992095947
-55.55624068,5.009744903,-1,1,0.5,0.411376953125
-55.55624068,5.009744903,-1,1,0.3333333333333333,0.0004794597625732
-55.55624068,5.009744903,-1,1,0.3333333333333333,6.556510925292969e-07
-55.55624068,5.009744903,1,1,1.0,0.9873046875
-55.55624068,5.009744903,-1,1,0.5,0.0002098083496093
-55.55624068,5.009744903,-1,1,0.5,0.050689697265625
-55.55624068,5.009744903,-1,1,0.5,0.0038738250732421
-55.55624068,5.009744903,-1,1,0.3333333333333333,5.960464477539062e-07
-55.55624068,5.009744903,-1,1,0.3333333333333333,5.960464477539065e-08
-70.51044069,-13.00866345,1,1,1.0,0.998046875
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,0.99853515625
-70.51044069,-13.00866345,-1,1,0.5,0.284423828125
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,0.7265625
-70.51044069,-13.00866345,1,1,1.0,0.54638671875
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,-1,-1,0.0,0.0002937316894531
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,0.9912109375
-70.51044069,-13.00866345,1,1,1.0,0.99951171875
-70.51044069,-13.00866345,1,1,1.0,1.0
-70.51044069,-13.00866345,1,1,1.0,0.99951171875
-54.93823933,5.029643426,1,1,1.0,0.89990234375
-54.93823933,5.029643426,1,1,1.0,1.0
-54.93823933,5.029643426,1,1,1.0,1.0
-54.93823933,5.029643426,1,1,1.0,1.0
-54.93823933,5.029643426,1,1,1.0,1.0
-54.93823933,5.029643426,1,1,1.0,1.0
