index,hit@1,hit@3,lon,lat
103,-1,1,36.61888791,28.3654153
104,1,1,36.61888791,28.3654153
105,1,1,36.61888791,28.3654153
106,1,1,56.24489418,25.61419885
107,1,1,56.24489418,25.61419885
108,1,1,56.2448945,25.61419896
109,1,1,56.24489418,25.61419885
110,-1,1,56.24489418,25.61419885
111,1,1,56.24489418,25.61419885
112,1,1,56.24489418,25.61419885
113,-1,1,56.24489418,25.61419885
114,1,1,56.24489418,25.61419885
115,-1,-1,56.24489418,25.61419885
116,1,1,44.08595795,9.517336424
117,1,1,44.08595795,9.517336424
118,-1,1,44.08595795,9.517336424
119,1,1,44.08595867,9.51733713
120,1,1,44.08595795,9.517336424
121,-1,-1,44.08595795,9.517336424
122,1,1,44.08595795,9.517336424
123,-1,1,44.08595795,9.517336424
124,-1,1,44.08595795,9.517336424
125,1,1,40.58802372,33.36372129
126,1,1,40.58802372,33.36372129
127,-1,1,40.58802372,33.36372129
128,-1,1,40.5880244,33.3637221
129,1,1,40.58802472,33.36372248
130,-1,-1,40.58802288,33.36371979
131,-1,-1,40.58802372,33.36372129
132,1,1,40.58802372,33.36372129
133,-1,-1,40.58802372,33.36372129
134,1,1,40.58802372,33.36372129
135,-1,1,40.58802372,33.36372129
136,1,1,-70.27598607,-18.05018032
137,1,1,-70.27598696,-18.05018114
138,1,1,-70.27598801,-18.05018225
139,-1,1,-70.27598559,-18.05017963
140,1,1,-70.27598768,-18.0501819
141,1,1,-70.27598759,-18.05018181
142,1,1,-70.27598759,-18.05018181
143,1,1,-70.27598759,-18.05018181
144,1,1,-70.27598759,-18.05018181
145,1,1,-70.27598759,-18.05018181
146,1,1,132.2359915,34.14389868
147,1,1,132.2359915,34.14389868
148,1,1,132.2359929,34.14389988
149,-1,1,132.2359928,34.14390063
150,1,1,132.2359929,34.14390074
151,1,1,132.2359915,34.14389868
152,1,1,132.2359915,34.14389868
153,1,1,132.2359915,34.14389868
154,1,1,132.2359915,34.14389868
155,-1,1,132.2359915,34.14389868
156,1,1,33.15409723,30.40709961
157,1,1,33.15409723,30.40709961
158,-1,1,33.15409723,30.40709961
159,1,1,33.15409914,30.40709921
160,1,1,33.15409782,30.40709746
161,-1,-1,33.15409723,30.40709961
162,-1,1,33.15409723,30.40709961
163,1,1,33.15409723,30.40709961
164,-1,-1,33.15409723,30.40709961
165,1,1,33.15409723,30.40709961
166,-1,1,128.8341598,32.66733834
167,1,1,128.8341598,32.66733834
168,1,1,128.8341598,32.66733834
169,1,1,128.8341598,32.66733834
170,1,1,128.8341598,32.66733834
171,1,1,128.8341598,32.66733834
172,-1,1,128.8341598,32.66733834
173,1,1,51.50883692,35.5279243
174,1,1,51.50883692,35.5279243
175,1,1,51.50883633,35.52792496
176,-1,-1,51.50883623,35.52792404
177,-1,-1,51.5088371,35.52792608
178,1,1,51.50883508,35.5279251
179,1,1,51.50883646,35.52792388
180,1,1,51.50883814,35.52792422
181,1,1,51.50883601,35.52792346
182,-1,-1,51.50883619,35.52792502
183,-1,1,51.50883692,35.5279243
184,1,1,51.50883692,35.5279243
185,1,1,51.50883692,35.5279243
186,1,1,51.50883692,35.5279243
187,1,1,51.50883692,35.5279243
188,-1,-1,46.30483957,31.83497926
189,-1,-1,46.30483957,31.83497926
190,1,1,46.30483957,31.83497926
191,-1,1,46.30483957,31.83497926
192,-1,-1,46.30483957,31.83497926
193,-1,-1,46.30483957,31.83497926
194,1,1,46.30483957,31.83497926
195,1,1,46.30483957,31.83497926
196,1,1,-76.28305684,3.361665898
197,1,1,-76.28305684,3.361665898
198,1,1,-76.28305684,3.361665898
199,1,1,-76.28305684,3.361665898
200,-1,-1,-76.28305684,3.361665898
201,-1,1,-76.28305684,3.361665898
202,-1,1,-76.28305684,3.361665898
203,1,1,-76.28305684,3.361665898
204,1,1,-76.28305684,3.361665898
205,1,1,44.49370495,33.27932488
206,-1,1,44.49370495,33.27932488
207,1,1,44.49370513,33.2793251
208,1,1,44.49370552,33.27932559
209,1,1,44.49370625,33.279326
210,1,1,44.49370455,33.27932398
211,1,1,44.49370634,33.2793261
212,1,1,44.49370495,33.27932488
213,-1,1,44.49370495,33.27932488
214,1,1,44.49370495,33.27932488
215,-1,-1,44.49370495,33.27932488
216,-1,1,44.49370495,33.27932488
217,1,1,26.66687195,-27.99798279
218,1,1,26.66687195,-27.99798279
219,1,1,26.6668708,-27.9979817
220,-1,1,26.66687195,-27.99798279
221,1,1,26.66687195,-27.99798279
222,-1,1,26.66687195,-27.99798279
223,-1,-1,26.66687195,-27.99798279
224,1,1,26.66687195,-27.99798279
225,1,1,26.66687195,-27.99798279
226,-1,-1,-74.97135691,4.201628661
227,1,1,-74.97135691,4.201628661
228,1,1,-74.97135691,4.201628661
229,1,1,-74.97135691,4.201628661
230,1,1,-74.97135691,4.201628661
231,-1,-1,-74.97135691,4.201628661
232,-1,-1,-74.97135691,4.201628661
233,1,1,-74.97135691,4.201628661
234,-1,-1,51.47510239,35.7029964
235,-1,1,51.47510239,35.7029964
236,-1,1,51.47510239,35.7029964
237,1,1,51.4751012,35.70299609
238,-1,-1,51.47510195,35.70299786
239,1,1,51.47510175,35.70299859
240,-1,1,51.47510024,35.70299731
241,1,1,51.47510178,35.70299694
242,-1,-1,51.47510245,35.70299715
243,-1,-1,51.47510149,35.70299643
244,1,1,51.47510239,35.7029964
245,1,1,51.47510239,35.7029964
246,1,1,51.47510239,35.7029964
247,-1,1,51.47510239,35.7029964
248,-1,-1,51.47510239,35.7029964
249,-1,-1,13.27682836,32.89519897
250,1,1,13.27682836,32.89519897
251,1,1,13.27682836,32.89519897
252,1,1,13.27682837,32.89519925
253,-1,-1,13.27683067,32.89520198
254,-1,-1,13.27683049,32.89520177
255,1,1,13.27682939,32.89519999
256,-1,-1,13.27682973,32.89520132
257,1,1,13.27682965,32.8952012
258,1,1,13.27682836,32.89519897
259,1,1,13.27682836,32.89519897
260,1,1,13.27682836,32.89519897
261,1,1,13.27682836,32.89519897
262,-1,-1,13.27682836,32.89519897
263,1,1,28.71766977,22.58102652
264,-1,-1,28.71766977,22.58102652
265,1,1,28.7176701,22.58102706
266,-1,-1,28.71766943,22.58102635
267,1,1,28.71766854,22.58102488
268,-1,1,28.7176692,22.58102625
269,1,1,28.71766902,22.58102555
270,1,1,28.71766977,22.58102652
271,1,1,28.71766977,22.58102652
272,1,1,28.71766977,22.58102652
273,-1,1,28.71766977,22.58102652
274,1,1,28.71766977,22.58102652
275,1,1,39.52986595,13.47182491
276,1,1,39.52986595,13.47182491
277,1,1,39.52986595,13.47182491
278,1,1,39.52986595,13.47182491
279,-1,-1,39.52986595,13.47182491
280,1,1,39.52986595,13.47182491
281,-1,1,39.52986595,13.47182491
282,1,1,39.52986595,13.47182491
283,-1,-1,-74.33916703,9.519721251
284,1,1,-74.33916703,9.519721251
285,1,1,-74.33916703,9.519721251
286,1,1,-74.33916703,9.519721251
287,-1,-1,-74.33916703,9.519721251
288,1,1,-74.33916703,9.519721251
289,1,1,-74.33916703,9.519721251
290,-1,-1,-74.33916703,9.519721251
291,1,1,-70.84564495,-53.00509155
292,1,1,-70.84564615,-53.00509258
293,1,1,-70.84564615,-53.00509258
294,1,1,-70.84564615,-53.00509258
295,1,1,-70.84564615,-53.00509258
296,1,1,-70.84564615,-53.00509258
297,1,1,-70.84564615,-53.00509258
298,-1,1,31.55593674,6.427408541
299,1,1,31.55593674,6.427408541
300,1,1,31.55593674,6.427408541
301,-1,-1,31.55593666,6.42740846
302,1,1,31.55593554,6.427407338
303,1,1,31.55593674,6.427408541
304,1,1,31.55593674,6.427408541
305,1,1,31.55593674,6.427408541
306,1,1,31.55593674,6.427408541
307,1,1,31.55593674,6.427408541
308,1,1,-86.51140392,11.80597676
309,1,1,-86.51140392,11.80597676
310,-1,1,-86.51140392,11.80597676
311,-1,1,-86.51140392,11.80597676
312,1,1,-86.51140392,11.80597676
313,-1,-1,-86.51140392,11.80597676
314,-1,-1,31.11933566,-29.61179957
315,-1,1,31.11933324,-29.61179987
316,-1,1,31.11933412,-29.61180133
317,1,1,31.11933566,-29.61179957
318,1,1,31.11933483,-29.61180052
319,-1,-1,31.11933566,-29.61179957
320,1,1,31.11933566,-29.61179957
321,1,1,31.11933566,-29.61179957
322,-1,1,31.11933566,-29.61179957
323,1,1,31.11933566,-29.61179957
324,1,1,31.11933566,-29.61179957
325,-1,-1,23.43105265,-19.97069292
326,-1,1,23.43105265,-19.97069292
327,-1,1,23.43105265,-19.97069292
328,1,1,23.43105265,-19.97069292
329,1,1,23.43105265,-19.97069292
330,-1,1,23.43105265,-19.97069292
331,1,1,23.43105265,-19.97069292
332,1,1,23.43105265,-19.97069292
333,1,1,23.43105265,-19.97069292
334,1,1,-15.38730015,27.93629163
335,1,1,-15.38730015,27.93629163
336,-1,-1,-15.38730015,27.93629163
337,-1,1,-15.38730082,27.93629175
338,1,1,-15.38730015,27.93629163
339,-1,1,-15.38730015,27.93629163
340,-1,-1,-15.38730015,27.93629163
341,1,1,-15.38730015,27.93629163
342,1,1,-15.38730015,27.93629163
343,-1,-1,-15.38730015,27.93629163
344,-1,1,-88.12011029,13.44798878
345,-1,-1,-88.12011029,13.44798878
346,-1,1,-88.12011029,13.44798878
347,1,1,-88.12011029,13.44798878
348,-1,1,-88.12011029,13.44798878
349,-1,-1,-88.12011029,13.44798878
350,1,1,-88.12011029,13.44798878
351,1,1,-110.9764031,31.22717636
352,1,1,-110.9764031,31.22717636
353,1,1,-110.976403,31.22717579
354,1,1,-110.9764037,31.22717651
355,-1,1,-110.9764031,31.22717636
356,1,1,-110.9764031,31.22717636
357,1,1,-110.9764031,31.22717636
358,-1,-1,-110.9764031,31.22717636
359,1,1,-110.9764031,31.22717636
360,1,1,55.09590189,37.24609898
361,1,1,55.09590201,37.2460991
362,-1,-1,55.09590189,37.24609898
363,-1,-1,55.09590189,37.24609898
364,1,1,55.09590189,37.24609898
365,-1,1,55.09590189,37.24609898
366,1,1,55.09590189,37.24609898
367,1,1,55.09590189,37.24609898
368,-1,-1,-73.08147707,-39.6509096
369,1,1,-73.08147707,-39.6509096
370,1,1,-73.08147707,-39.6509096
371,1,1,-73.08147707,-39.6509096
372,1,1,-73.08147707,-39.6509096
373,1,1,-73.08147707,-39.6509096
374,1,1,-73.08147707,-39.6509096
375,1,1,-73.08147707,-39.6509096
376,1,1,55.18107207,18.13980547
377,1,1,55.18107207,18.13980547
378,1,1,55.18107207,18.13980547
379,-1,1,55.18107207,18.13980547
380,1,1,55.18107207,18.13980547
381,1,1,55.18107207,18.13980547
382,1,1,55.18107207,18.13980547
383,1,1,55.18107207,18.13980547
384,-1,-1,55.18107207,18.13980547
385,1,1,10.38889908,32.31131799
386,1,1,10.38889908,32.31131799
387,1,1,10.38889908,32.31131799
388,-1,-1,10.38889908,32.31131799
389,1,1,10.38889854,32.3113169
390,-1,-1,10.38889908,32.31131799
391,1,1,10.38889908,32.31131799
392,1,1,10.38889908,32.31131799
393,-1,1,10.38889908,32.31131799
394,-1,1,10.38889908,32.31131799
395,1,1,-83.64213689,22.33591446
396,1,1,-83.64213689,22.33591446
397,1,1,-83.64213689,22.33591446
398,1,1,-83.64213689,22.33591446
399,1,1,-83.64213689,22.33591446
400,1,1,-83.64213689,22.33591446
401,1,1,-83.64213689,22.33591446
402,-1,-1,-83.64213689,22.33591446
403,-1,-1,-79.44494584,21.9686388
404,1,1,-79.44494584,21.9686388
405,-1,1,-79.44494582,21.96863916
406,1,1,-79.44494584,21.9686388
407,1,1,-79.44494584,21.9686388
408,-1,1,-79.44494584,21.9686388
409,1,1,-79.44494584,21.9686388
410,-1,1,-79.44494584,21.9686388
411,-1,1,16.57371288,20.44926498
412,1,1,16.57371288,20.44926498
413,-1,-1,16.57371288,20.44926498
414,-1,1,16.57371288,20.44926498
415,1,1,16.57371288,20.44926498
416,1,1,16.57371288,20.44926498
417,1,1,16.57371288,20.44926498
418,-1,1,16.57371288,20.44926498
419,1,1,-71.93959841,21.9174976
420,1,1,-71.93959841,21.9174976
421,-1,-1,-71.93959841,21.9174976
422,-1,-1,-71.9395987,21.91749714
423,1,1,-71.93959841,21.9174976
424,1,1,-71.93959841,21.9174976
425,-1,-1,-71.93959841,21.9174976
426,-1,1,-71.93959841,21.9174976
427,1,1,-71.93959841,21.9174976
428,-1,-1,19.11109935,17.91709966
429,-1,1,19.11109935,17.91709966
430,1,1,19.11109935,17.91709966
431,1,1,19.11109935,17.91709966
432,1,1,19.11109935,17.91709966
433,1,1,19.11109935,17.91709966
434,1,1,19.11109935,17.91709966
435,1,1,19.11109935,17.91709966
436,1,1,19.11109935,17.91709966
437,-1,1,-74.76623929,2.15211434
438,1,1,-74.76623929,2.15211434
439,-1,1,-74.76623929,2.15211434
440,-1,-1,-74.76623929,2.15211434
441,1,1,-74.76623929,2.15211434
442,1,1,-74.76623929,2.15211434
443,1,1,-74.76623929,2.15211434
444,1,1,-3.060043538,30.8807091
445,1,1,-3.060043538,30.8807091
446,1,1,-3.060043538,30.8807091
447,1,1,-3.060043538,30.8807091
448,1,1,-3.060043538,30.8807091
449,-1,1,-3.060043538,30.8807091
450,1,1,-3.060043538,30.8807091
451,-1,1,-3.060043538,30.8807091
452,1,1,-3.060043538,30.8807091
453,1,1,14.99991645,46.14279139
454,1,1,14.99991645,46.14279139
455,-1,1,14.99991645,46.14279139
456,1,1,14.99991645,46.14279139
457,1,1,14.99991645,46.14279139
458,-1,-1,14.99991645,46.14279139
459,-1,1,14.99991645,46.14279139
460,-1,1,14.99991645,46.14279139
461,1,1,14.99991645,46.14279139
462,1,1,28.21809498,-25.81348888
463,1,1,28.21809498,-25.81348888
464,1,1,28.21809498,-25.81348888
465,1,1,28.21809498,-25.81348888
466,-1,-1,28.21809498,-25.81348888
467,1,1,28.21809498,-25.81348888
468,-1,-1,28.21809498,-25.81348888
469,1,1,28.21809498,-25.81348888
470,-1,-1,28.21809498,-25.81348888
471,1,1,28.21809498,-25.81348888
472,1,1,-43.16561521,-22.91462645
473,1,1,-43.16561521,-22.91462645
474,-1,-1,-43.16561521,-22.91462645
475,1,1,-43.16561521,-22.91462645
476,-1,-1,-43.16561521,-22.91462645
477,1,1,-43.16561521,-22.91462645
478,1,1,-43.16561521,-22.91462645
479,1,1,-43.16561521,-22.91462645
480,-1,1,4.071832552,43.61121543
481,1,1,4.071832552,43.61121543
482,-1,1,4.071832552,43.61121543
483,1,1,4.071832552,43.61121543
484,-1,1,4.071832552,43.61121543
485,1,1,4.071832552,43.61121543
486,-1,-1,4.071832552,43.61121543
487,-1,1,4.071832552,43.61121543
488,1,1,4.071832552,43.61121543
489,1,1,4.071832552,43.61121543
490,-1,1,-76.75761855,39.08790383
491,1,1,-76.75761855,39.08790383
492,-1,1,-76.7576178,39.0879048
493,1,1,-76.75761987,39.08790213
494,1,1,-76.75762055,39.08790126
495,1,1,-76.75761855,39.08790383
496,-1,1,-76.75761855,39.08790383
497,-1,1,-76.75761855,39.08790383
498,-1,-1,-76.75761855,39.08790383
499,1,1,-76.75761855,39.08790383
500,1,1,-76.75761855,39.08790383
501,1,1,-74.57304029,-8.383538906
502,-1,-1,-74.57304029,-8.383538906
503,1,1,-74.57304029,-8.383538906
504,1,1,-74.57304029,-8.383538906
505,-1,-1,-74.57304029,-8.383538906
506,-1,1,-74.57304029,-8.383538906
507,-1,1,-74.57304029,-8.383538906
508,1,1,-74.57304029,-8.383538906
509,1,1,-74.57304029,-8.383538906
510,1,1,-74.57304029,-8.383538906
511,1,1,60.36574722,25.4365226
512,-1,-1,60.36574722,25.4365226
513,1,1,60.36574722,25.4365226
514,-1,1,60.36574722,25.4365226
515,1,1,60.36574722,25.4365226
516,-1,-1,60.36574722,25.4365226
517,1,1,60.36574722,25.4365226
518,1,1,60.36574722,25.4365226
519,1,1,60.36574722,25.4365226
520,-1,1,60.36574722,25.4365226
521,1,1,-58.40736467,-34.56171841
522,1,1,-58.40736467,-34.56171841
523,-1,-1,-58.40736467,-34.56171841
524,1,1,-58.40736427,-34.56171794
525,1,1,-58.40736467,-34.56171841
526,1,1,-58.40736335,-34.56171682
527,1,1,-58.40736467,-34.56171841
528,1,1,-58.40736467,-34.56171841
529,-1,-1,-58.40736467,-34.56171841
530,-1,1,-58.40736467,-34.56171841
531,1,1,-58.40736467,-34.56171841
532,-1,1,-58.40736467,-34.56171841
533,-1,1,-58.40736467,-34.56171841
534,1,1,38.5805135,35.76064903
535,-1,1,38.5805135,35.76064903
536,-1,1,38.5805135,35.76064903
537,1,1,38.5805135,35.76064903
538,1,1,38.5805135,35.76064903
539,1,1,38.5805135,35.76064903
540,1,1,38.5805135,35.76064903
541,-1,1,38.5805135,35.76064903
542,-1,-1,38.5805135,35.76064903
543,-1,1,38.5805135,35.76064903
544,-1,-1,66.95709601,24.8963532
545,1,1,66.95709601,24.8963532
546,1,1,66.95709601,24.8963532
547,1,1,66.95709601,24.8963532
548,1,1,66.95709601,24.8963532
549,1,1,66.95709601,24.8963532
550,-1,1,66.95709601,24.8963532
551,-1,-1,66.95709601,24.8963532
552,1,1,66.95709601,24.8963532
553,1,1,66.95709601,24.8963532
554,1,1,-56.09842816,-15.50267364
555,1,1,-56.09842816,-15.50267364
556,-1,1,-56.09842816,-15.50267364
557,-1,1,-56.09842816,-15.50267364
558,1,1,-56.09842816,-15.50267364
559,1,1,-56.09842816,-15.50267364
560,-1,-1,-56.09842816,-15.50267364
561,1,1,-56.09842816,-15.50267364
562,1,1,-56.09842816,-15.50267364
563,1,1,-56.09842816,-15.50267364
564,1,1,-46.65955059,-23.62887705
565,-1,-1,-46.65955059,-23.62887705
566,1,1,-46.65955059,-23.62887705
567,1,1,-46.65955059,-23.62887705
568,1,1,-46.65955059,-23.62887705
569,1,1,-46.65955059,-23.62887705
570,1,1,-46.65955059,-23.62887705
571,-1,1,-46.65955059,-23.62887705
572,1,1,-46.65955059,-23.62887705
573,1,1,-46.65955059,-23.62887705
574,1,1,-46.65955059,-23.62887705
575,1,1,4.977211482,51.40142966
576,-1,-1,4.977211482,51.40142966
577,-1,1,4.977211482,51.40142966
578,1,1,4.977211482,51.40142966
579,1,1,4.977211482,51.40142966
580,1,1,4.977211482,51.40142966
581,-1,-1,4.977211482,51.40142966
582,-1,1,4.977211482,51.40142966
583,1,1,4.977211482,51.40142966
584,-1,1,-116.970739,32.82236199
585,-1,-1,-116.9707372,32.82236404
586,1,1,-116.970739,32.82236199
587,1,1,-116.970739,32.82236199
588,-1,1,-116.970739,32.82236199
589,1,1,-116.970739,32.82236199
590,-1,1,-116.970739,32.82236199
591,1,1,-116.970739,32.82236199
592,1,1,-116.970739,32.82236199
593,1,1,37.64421005,34.51686433
594,1,1,37.64421005,34.51686433
595,-1,1,37.64421005,34.51686433
596,-1,-1,37.64421005,34.51686433
597,-1,-1,37.64421005,34.51686433
598,-1,1,37.64421005,34.51686433
599,1,1,37.64421005,34.51686433
600,-1,-1,37.64421005,34.51686433
601,1,1,37.64421005,34.51686433
602,1,1,37.64421005,34.51686433
603,1,1,37.64421005,34.51686433
604,-1,-1,37.64421005,34.51686433
605,-1,1,37.64421005,34.51686433
606,-1,-1,37.64421005,34.51686433
607,1,1,37.64421005,34.51686433
608,1,1,-75.58198458,39.98900205
609,1,1,-75.58198458,39.98900205
610,1,1,-75.58198458,39.98900205
611,-1,-1,-75.58198458,39.98900205
612,1,1,-75.58198458,39.98900205
613,1,1,-75.58198458,39.98900205
614,-1,-1,-75.58198458,39.98900205
615,1,1,-75.58198458,39.98900205
616,-1,1,-75.58198458,39.98900205
617,-1,1,-75.58198458,39.98900205
618,-1,1,-75.58198458,39.98900205
619,-1,1,-89.61638247,-0.907817453
620,1,1,-89.61638247,-0.907817453
621,1,1,-89.61638247,-0.907817453
622,1,1,-89.61638247,-0.907817453
623,1,1,-89.61638247,-0.907817453
624,1,1,-89.61638247,-0.907817453
625,-1,1,-89.61638247,-0.907817453
626,1,1,-89.61638247,-0.907817453
627,-1,-1,-89.61638247,-0.907817453
628,-1,1,-117.1367226,32.87586879
629,-1,-1,-117.1367226,32.87586879
630,1,1,-117.1367226,32.87586879
631,1,1,-117.1367226,32.87586879
632,-1,1,-117.1367226,32.87586879
633,-1,-1,-117.1367226,32.87586879
634,-1,-1,-117.1367226,32.87586879
635,1,1,-117.1367226,32.87586879
636,-1,1,-117.1367226,32.87586879
637,1,1,-117.1367226,32.87586879
638,-1,1,-48.69924231,-26.55988503
639,1,1,-48.69924231,-26.55988503
640,1,1,-48.69924231,-26.55988503
641,-1,-1,-48.69924231,-26.55988503
642,-1,-1,-48.69924231,-26.55988503
643,1,1,-48.69924231,-26.55988503
644,1,1,-48.69924231,-26.55988503
645,1,1,-48.69924231,-26.55988503
646,-1,1,-48.69924231,-26.55988503
647,1,1,-48.69924231,-26.55988503
648,1,1,-48.69924231,-26.55988503
649,1,1,28.15620419,-26.23847357
650,1,1,28.15620419,-26.23847357
651,-1,1,28.15620419,-26.23847357
652,-1,-1,28.15620419,-26.23847357
653,1,1,28.15620419,-26.23847357
654,-1,1,28.15620419,-26.23847357
655,1,1,28.15620419,-26.23847357
656,-1,-1,28.15620419,-26.23847357
657,1,1,28.15620419,-26.23847357
658,1,1,28.15620419,-26.23847357
659,1,1,28.15620419,-26.23847357
660,1,1,28.15620419,-26.23847357
661,1,1,28.15620419,-26.23847357
662,1,1,28.15620419,-26.23847357
663,1,1,28.15620419,-26.23847357
664,-1,-1,-110.879473,32.17175783
665,1,1,-110.879473,32.17175783
666,-1,-1,-110.8794734,32.17175731
667,1,1,-110.879473,32.17175783
668,1,1,-110.879473,32.17175783
669,1,1,-110.879473,32.17175783
670,-1,-1,-110.879473,32.17175783
671,-1,1,-110.879473,32.17175783
672,1,1,-110.879473,32.17175783
673,1,1,-110.879473,32.17175783
674,1,1,28.23176501,-26.12597753
675,1,1,28.23176501,-26.12597753
676,-1,1,28.23176501,-26.12597753
677,1,1,28.23176501,-26.12597753
678,1,1,28.23176501,-26.12597753
679,1,1,28.23176501,-26.12597753
680,1,1,28.23176501,-26.12597753
681,-1,-1,28.23176501,-26.12597753
682,1,1,28.23176501,-26.12597753
683,-1,-1,28.23176501,-26.12597753
684,1,1,28.23176501,-26.12597753
685,1,1,28.23176501,-26.12597753
686,1,1,28.23176501,-26.12597753
687,-1,-1,28.23176501,-26.12597753
688,1,1,2.380598034,48.74351748
689,1,1,2.380598034,48.74351748
690,1,1,2.380598034,48.74351748
691,-1,1,2.380598034,48.74351748
692,1,1,2.380598034,48.74351748
693,1,1,2.380598034,48.74351748
694,-1,1,2.380598034,48.74351748
695,1,1,2.380598034,48.74351748
696,-1,-1,43.62033434,33.33239938
697,-1,-1,43.62033434,33.33239938
698,1,1,43.62033434,33.33239938
699,-1,-1,43.62033434,33.33239938
700,-1,1,43.62033434,33.33239938
701,-1,1,43.62033434,33.33239938
702,-1,-1,43.62033434,33.33239938
703,1,1,43.62033434,33.33239938
704,1,1,43.62033434,33.33239938
705,1,1,43.62033434,33.33239938
706,1,1,43.62033434,33.33239938
707,1,1,43.62033434,33.33239938
708,1,1,43.62033434,33.33239938
709,-1,-1,-73.4210228,40.72227273
710,-1,-1,-73.4210228,40.72227273
711,-1,1,-73.4210228,40.72227273
712,1,1,-73.4210228,40.72227273
713,1,1,-73.4210228,40.72227273
714,-1,-1,-73.4210228,40.72227273
715,-1,1,-73.4210228,40.72227273
716,-1,-1,-73.4210228,40.72227273
717,1,1,-73.4210228,40.72227273
718,-1,-1,-73.4210228,40.72227273
719,-1,1,-73.4210228,40.72227273
720,-1,1,14.23439507,41.0539715
721,-1,1,14.23439507,41.0539715
722,1,1,14.23439507,41.0539715
723,1,1,14.23439507,41.0539715
724,-1,-1,14.23439507,41.0539715
725,-1,1,14.23439507,41.0539715
726,-1,1,14.23439507,41.0539715
727,1,1,14.23439507,41.0539715
728,-1,1,14.23439507,41.0539715
