lon,lat,hit@1,hit@3,reciprocal_rank,true_class_probability
-91.01456615,30.21185036,-1,-1,0.0,0.053802490234375
-91.01456615,30.21185036,-1,-1,0.0,0.0538330078125
-91.01456615,30.21185036,-1,-1,0.0,0.0263671875
43.14549484,14.79005219,1,1,1.0,0.51806640625
43.14549484,14.79005219,1,1,1.0,0.69091796875
43.14549484,14.79005219,1,1,1.0,0.6787109375
43.14549484,14.79005219,1,1,1.0,0.6318359375
43.14549484,14.79005219,1,1,1.0,0.54736328125
43.14549484,14.79005219,-1,1,0.5,0.2457275390625
43.14549484,14.79005219,1,1,1.0,0.673828125
43.14549484,14.79005219,1,1,1.0,0.7294921875
43.14549484,14.79005219,1,1,1.0,0.66357421875
43.14549484,14.79005219,1,1,1.0,0.599609375
43.14549484,14.79005219,-1,1,0.5,0.3359375
43.14549484,14.79005219,-1,1,0.5,0.07244873046875
43.14549484,14.79005219,1,1,1.0,0.68359375
43.14549484,14.79005219,-1,1,0.5,0.338134765625
43.14549484,14.79005219,1,1,1.0,0.57470703125
43.14549484,14.79005219,1,1,1.0,0.416259765625
-61.45690283,6.18265028,1,1,1.0,0.35693359375
-61.45690283,6.18265028,1,1,1.0,0.303955078125
-61.45690283,6.18265028,-1,1,0.5,0.0958251953125
-61.45690283,6.18265028,1,1,1.0,0.53125
-61.45690283,6.18265028,1,1,1.0,0.317138671875
-61.45690283,6.18265028,-1,1,0.5,0.152587890625
-61.45690283,6.18265028,-1,1,0.3333333333333333,0.12548828125
-61.45690283,6.18265028,-1,1,0.5,0.269775390625
-61.45690283,6.18265028,-1,1,0.3333333333333333,0.10406494140625
-61.45690283,6.18265028,-1,1,0.3333333333333333,0.2003173828125
-61.45690283,6.18265028,-1,1,0.3333333333333333,0.2230224609375
-61.45690283,6.18265028,1,1,1.0,0.28125
-61.45690283,6.18265028,1,1,1.0,0.287841796875
-61.45690283,6.18265028,-1,1,0.5,0.06817626953125
-61.45690283,6.18265028,-1,-1,0.0,0.0986328125
-61.45690283,6.18265028,-1,1,0.5,0.343994140625
39.37082127,14.51969598,1,1,1.0,0.86083984375
39.37082127,14.51969598,1,1,1.0,0.7392578125
39.37082127,14.51969598,1,1,1.0,0.859375
39.37082127,14.51969598,1,1,1.0,0.8154296875
39.37082127,14.51969598,1,1,1.0,0.625
39.37082127,14.51969598,1,1,1.0,0.83837890625
39.37082127,14.51969598,1,1,1.0,0.64892578125
39.37082127,14.51969598,1,1,1.0,0.4912109375
39.37082127,14.51969598,1,1,1.0,0.775390625
39.37082127,14.51969598,1,1,1.0,0.62255859375
39.37082127,14.51969598,1,1,1.0,0.6845703125
39.37082127,14.51969598,1,1,1.0,0.86767578125
39.37082127,14.51969598,1,1,1.0,0.78662109375
39.37082127,14.51969598,1,1,1.0,0.60205078125
39.37082127,14.51969598,1,1,1.0,0.7470703125
39.37082127,14.51969598,1,1,1.0,0.61767578125
34.26598406,31.27815721,1,1,1.0,0.9482421875
34.26598406,31.27815721,1,1,1.0,0.9443359375
34.26598406,31.27815721,1,1,1.0,0.908203125
34.26598406,31.27815721,1,1,1.0,0.96923828125
34.26598406,31.27815721,1,1,1.0,0.9638671875
34.26598406,31.27815721,1,1,1.0,0.96044921875
34.26598406,31.27815721,1,1,1.0,0.86962890625
34.26598406,31.27815721,1,1,1.0,0.96630859375
34.26598406,31.27815721,1,1,1.0,0.96240234375
34.26598406,31.27815721,1,1,1.0,0.91015625
34.26598406,31.27815721,1,1,1.0,0.96337890625
34.26598406,31.27815721,1,1,1.0,0.90087890625
34.26598406,31.27815721,1,1,1.0,0.9326171875
34.26598406,31.27815721,1,1,1.0,0.94287109375
34.26598406,31.27815721,1,1,1.0,0.58984375
34.26598406,31.27815721,1,1,1.0,0.95556640625
34.26598406,31.29241785,1,1,1.0,0.96337890625
34.26598406,31.29241785,1,1,1.0,0.94970703125
34.26598406,31.29241785,1,1,1.0,0.9609375
34.26598406,31.29241785,1,1,1.0,0.97119140625
34.26598406,31.29241785,1,1,1.0,0.96435546875
34.26598406,31.29241785,1,1,1.0,0.96533203125
34.26598406,31.29241785,1,1,1.0,0.93359375
34.26598406,31.29241785,1,1,1.0,0.955078125
34.26598406,31.29241785,1,1,1.0,0.95458984375
34.26598406,31.29241785,1,1,1.0,0.943359375
34.26598406,31.29241785,1,1,1.0,0.95849609375
34.26598406,31.29241785,1,1,1.0,0.9345703125
34.26598406,31.29241785,1,1,1.0,0.92236328125
34.26598406,31.29241785,1,1,1.0,0.95556640625
34.26598406,31.29241785,1,1,1.0,0.84228515625
34.26598406,31.29241785,1,1,1.0,0.96240234375
6.347354773,4.45695937,-1,1,0.5,0.311279296875
6.347354773,4.45695937,1,1,1.0,0.6552734375
6.347354773,4.45695937,-1,1,0.5,0.12548828125
6.347354773,4.45695937,1,1,1.0,0.638671875
6.347354773,4.45695937,1,1,1.0,0.8818359375
6.347354773,4.45695937,1,1,1.0,0.884765625
6.347354773,4.45695937,1,1,1.0,0.76513671875
6.347354773,4.45695937,1,1,1.0,0.9404296875
6.347354773,4.45695937,1,1,1.0,0.365966796875
6.347354773,4.45695937,1,1,1.0,0.9599609375
6.347354773,4.45695937,-1,1,0.5,0.212646484375
6.347354773,4.45695937,-1,1,0.5,0.37841796875
6.347354773,4.45695937,-1,1,0.5,0.11053466796875
6.347354773,4.45695937,1,1,1.0,0.994140625
6.347354773,4.45695937,1,1,1.0,0.8544921875
6.347354773,4.45695937,1,1,1.0,0.88427734375
-1.83796444,14.20672093,-1,1,0.3333333333333333,0.1927490234375
-1.83796444,14.20672093,-1,1,0.3333333333333333,0.14599609375
-1.83796444,14.20672093,-1,1,0.3333333333333333,0.1258544921875
-1.83796444,14.20672093,-1,1,0.3333333333333333,0.0836181640625
-1.83796444,14.20672093,-1,1,0.3333333333333333,0.04248046875
-1.83796444,14.20672093,-1,1,0.3333333333333333,0.043792724609375
-1.83796444,14.20672093,-1,1,0.3333333333333333,0.12017822265625
-1.83796444,14.20672093,-1,1,0.3333333333333333,0.06402587890625
-1.83796444,14.20672093,-1,1,0.3333333333333333,0.040985107421875
-1.83796444,14.20672093,-1,1,0.3333333333333333,0.1912841796875
-1.83796444,14.20672093,1,1,1.0,0.51806640625
-1.83796444,14.20672093,1,1,1.0,0.689453125
-1.83796444,14.20672093,1,1,1.0,0.482421875
-1.83796444,14.20672093,1,1,1.0,0.447509765625
-1.83796444,14.20672093,1,1,1.0,0.5498046875
-1.83796444,14.20672093,1,1,1.0,0.53125
92.40400925,20.84095154,1,1,1.0,0.44189453125
92.40400925,20.84095154,1,1,1.0,0.55810546875
92.40400925,20.84095154,1,1,1.0,0.5927734375
92.40400925,20.84095154,1,1,1.0,0.5322265625
92.40400925,20.84095154,-1,1,0.3333333333333333,0.249267578125
92.40400925,20.84095154,1,1,1.0,0.4833984375
92.40400925,20.84095154,1,1,1.0,0.52392578125
92.40400925,20.84095154,1,1,1.0,0.439208984375
92.40400925,20.84095154,-1,1,0.5,0.3818359375
92.40400925,20.84095154,-1,1,0.5,0.279296875
92.40400925,20.84095154,1,1,1.0,0.4541015625
92.40400925,20.84095154,1,1,1.0,0.4091796875
92.40400925,20.84095154,-1,1,0.3333333333333333,0.2086181640625
92.40400925,20.84095154,1,1,1.0,0.55224609375
92.40400925,20.84095154,-1,1,0.5,0.371337890625
92.40400925,20.84095154,1,1,1.0,0.47314453125
129.7249087,41.84832383,-1,-1,0.0,0.042724609375
129.7249087,41.84832383,-1,-1,0.0,0.07171630859375
129.7249087,41.84832383,-1,1,0.3333333333333333,0.07928466796875
129.7249087,41.84832383,-1,-1,0.0,0.0226898193359375
129.7249087,41.84832383,-1,1,0.5,0.195068359375
129.7249087,41.84832383,-1,1,0.3333333333333333,0.05706787109375
129.7249087,41.84832383,-1,-1,0.0,0.02264404296875
129.7249087,41.84832383,-1,1,0.5,0.075927734375
129.7249087,41.84832383,-1,1,0.5,0.1248779296875
129.7249087,41.84832383,-1,1,0.5,0.1893310546875
129.7249087,41.84832383,-1,1,0.5,0.1292724609375
129.7249087,41.84832383,-1,-1,0.0,0.0217132568359375
129.7249087,41.84832383,-1,1,0.3333333333333333,0.0211944580078125
129.7249087,41.84832383,-1,-1,0.0,0.05889892578125
129.7249087,41.84832383,-1,1,0.3333333333333333,0.1060791015625
129.7249087,41.84832383,-1,-1,0.0,0.0126571655273437
79.29675463,37.23290417,1,1,1.0,0.6455078125
79.29675463,37.23290417,1,1,1.0,0.45166015625
79.29675463,37.23290417,1,1,1.0,0.39111328125
79.29675463,37.23290417,1,1,1.0,0.39111328125
79.29675463,37.23290417,1,1,1.0,0.483642578125
79.29675463,37.23290417,1,1,1.0,0.455810546875
79.29675463,37.23290417,1,1,1.0,0.5263671875
79.29675463,37.23290417,-1,1,0.5,0.337890625
79.29675463,37.23290417,1,1,1.0,0.484619140625
79.29675463,37.23290417,1,1,1.0,0.54150390625
79.29675463,37.23290417,1,1,1.0,0.407958984375
79.29675463,37.23290417,-1,1,0.5,0.406005859375
79.29675463,37.23290417,-1,1,0.5,0.296142578125
79.29675463,37.23290417,1,1,1.0,0.3408203125
79.29675463,37.23290417,-1,1,0.5,0.2958984375
79.29675463,37.23290417,1,1,1.0,0.443115234375
79.31457239,37.23290417,1,1,1.0,0.426025390625
79.31457239,37.23290417,-1,1,0.5,0.378173828125
79.31457239,37.23290417,1,1,1.0,0.366455078125
79.31457239,37.23290417,-1,1,0.5,0.33837890625
79.31457239,37.23290417,1,1,1.0,0.4697265625
79.31457239,37.23290417,-1,1,0.5,0.31396484375
79.31457239,37.23290417,1,1,1.0,0.50927734375
79.31457239,37.23290417,-1,1,0.3333333333333333,0.265625
79.31457239,37.23290417,1,1,1.0,0.483154296875
79.31457239,37.23290417,1,1,1.0,0.488525390625
79.31457239,37.23290417,1,1,1.0,0.478271484375
79.31457239,37.23290417,-1,1,0.5,0.30517578125
79.31457239,37.23290417,-1,1,0.5,0.2386474609375
79.31457239,37.23290417,1,1,1.0,0.35205078125
79.31457239,37.23290417,-1,1,0.3333333333333333,0.1968994140625
79.31457239,37.23290417,1,1,1.0,0.381103515625
92.15998805,21.19089275,-1,1,0.5,0.078369140625
92.15998805,21.19089275,-1,1,0.5,0.167236328125
92.15998805,21.19089275,-1,1,0.5,0.07464599609375
92.15998805,21.19089275,-1,1,0.5,0.0479736328125
92.15998805,21.19089275,-1,1,0.5,0.047454833984375
92.15998805,21.19089275,-1,1,0.5,0.1434326171875
92.15998805,21.19089275,-1,1,0.5,0.115966796875
92.15998805,21.19089275,-1,1,0.5,0.10076904296875
92.15998805,21.19089275,-1,1,0.5,0.0533447265625
92.15998805,21.19089275,-1,1,0.5,0.0994873046875
92.15998805,21.19089275,-1,1,0.5,0.06414794921875
92.15998805,21.19089275,-1,1,0.5,0.024749755859375
92.15998805,21.19089275,-1,1,0.5,0.054718017578125
92.15998805,21.19089275,-1,1,0.5,0.11248779296875
92.15998805,21.19089275,-1,1,0.5,0.144775390625
92.15998805,21.19089275,-1,1,0.5,0.150390625
40.4922077,-12.08325664,-1,-1,0.0,0.06939697265625
40.4922077,-12.08325664,-1,-1,0.0,0.04754638671875
40.4922077,-12.08325664,-1,1,0.5,0.2037353515625
40.4922077,-12.08325664,-1,-1,0.0,0.070556640625
40.4922077,-12.08325664,-1,-1,0.0,0.047576904296875
40.4922077,-12.08325664,-1,-1,0.0,0.07391357421875
40.4922077,-12.08325664,-1,-1,0.0,0.06817626953125
40.4922077,-12.08325664,-1,-1,0.0,0.04498291015625
40.4922077,-12.08325664,-1,-1,0.0,0.150634765625
40.4922077,-12.08325664,-1,-1,0.0,0.1044921875
40.4922077,-12.08325664,-1,-1,0.0,0.06982421875
40.4922077,-12.08325664,1,1,1.0,0.5166015625
40.4922077,-12.08325664,-1,-1,0.0,0.043792724609375
40.4922077,-12.08325664,1,1,1.0,0.456298828125
40.4922077,-12.08325664,-1,1,0.3333333333333333,0.1524658203125
40.4922077,-12.08325664,-1,-1,0.0,0.08892822265625
97.74979277,22.94985332,1,1,1.0,0.8271484375
97.74979277,22.94985332,1,1,1.0,0.7646484375
97.74979277,22.94985332,1,1,1.0,0.89306640625
97.74979277,22.94985332,1,1,1.0,0.85009765625
97.74979277,22.94985332,1,1,1.0,0.87451171875
97.74979277,22.94985332,1,1,1.0,0.84375
97.74979277,22.94985332,1,1,1.0,0.73974609375
97.74979277,22.94985332,1,1,1.0,0.76171875
97.74979277,22.94985332,1,1,1.0,0.86474609375
97.74979277,22.94985332,1,1,1.0,0.8154296875
97.74979277,22.94985332,1,1,1.0,0.79736328125
97.74979277,22.94985332,1,1,1.0,0.794921875
97.74979277,22.94985332,1,1,1.0,0.8154296875
97.74979277,22.94985332,1,1,1.0,0.59423828125
97.74979277,22.94985332,1,1,1.0,0.966796875
97.74979277,22.94985332,1,1,1.0,0.8447265625
13.17171469,11.78485765,-1,1,0.3333333333333333,0.06494140625
13.17171469,11.78485765,-1,1,0.3333333333333333,0.057891845703125
13.17171469,11.78485765,-1,1,0.3333333333333333,0.0660400390625
13.17171469,11.78485765,-1,1,0.3333333333333333,0.05059814453125
13.17171469,11.78485765,-1,1,0.3333333333333333,0.0268096923828125
13.17171469,11.78485765,-1,-1,0.0,0.024810791015625
13.17171469,11.78485765,-1,1,0.3333333333333333,0.04681396484375
13.17171469,11.78485765,-1,1,0.5,0.06658935546875
13.17171469,11.78485765,-1,1,0.5,0.140869140625
13.17171469,11.78485765,-1,-1,0.0,0.0433349609375
13.17171469,11.78485765,-1,-1,0.0,0.045501708984375
13.17171469,11.78485765,-1,-1,0.0,0.039459228515625
13.17171469,11.78485765,-1,1,0.3333333333333333,0.05877685546875
13.17171469,11.78485765,-1,1,0.3333333333333333,0.054473876953125
13.17171469,11.78485765,-1,-1,0.0,0.031982421875
13.17171469,11.78485765,-1,1,0.5,0.08843994140625
-98.08596791,26.08341993,-1,1,0.5,0.278076171875
-98.08596791,26.08341993,1,1,1.0,0.55078125
-98.08596791,26.08341993,-1,1,0.5,0.250244140625
-98.08596791,26.08341993,-1,1,0.5,0.23095703125
-98.08596791,26.08341993,-1,1,0.5,0.27197265625
-98.08596791,26.08341993,-1,1,0.3333333333333333,0.1048583984375
-98.08596791,26.08341993,1,1,1.0,0.434326171875
-98.08596791,26.08341993,-1,1,0.3333333333333333,0.1441650390625
-98.08596791,26.08341993,-1,1,0.5,0.359375
-98.08596791,26.08341993,-1,1,0.5,0.17138671875
-98.08596791,26.08341993,-1,1,0.5,0.1485595703125
-98.08596791,26.08341993,-1,1,0.5,0.355224609375
-98.08596791,26.08341993,-1,1,0.5,0.2880859375
-98.08596791,26.08341993,-1,1,0.3333333333333333,0.1297607421875
-98.08596791,26.08341993,-1,1,0.5,0.269775390625
-98.08596791,26.08341993,-1,1,0.5,0.36767578125
13.6007652,12.65831658,1,1,1.0,0.33251953125
13.6007652,12.65831658,-1,1,0.5,0.278076171875
13.6007652,12.65831658,-1,1,0.3333333333333333,0.1368408203125
13.6007652,12.65831658,1,1,1.0,0.59716796875
13.6007652,12.65831658,1,1,1.0,0.54345703125
13.6007652,12.65831658,-1,-1,0.0,0.042022705078125
13.6007652,12.65831658,1,1,1.0,0.533203125
13.6007652,12.65831658,-1,-1,0.0,0.031280517578125
13.6007652,12.65831658,1,1,1.0,0.371826171875
13.6007652,12.65831658,1,1,1.0,0.40185546875
13.6007652,12.65831658,1,1,1.0,0.322265625
13.6007652,12.65831658,1,1,1.0,0.6025390625
13.6007652,12.65831658,-1,1,0.5,0.325439453125
13.6007652,12.65831658,-1,1,0.5,0.3037109375
13.6007652,12.65831658,-1,1,0.5,0.280517578125
13.6007652,12.65831658,-1,1,0.5,0.257080078125
-54.48301378,5.025368402,1,1,1.0,0.62939453125
-54.48301378,5.025368402,1,1,1.0,0.7294921875
-54.48301378,5.025368402,1,1,1.0,0.93603515625
-54.48301378,5.025368402,1,1,1.0,0.486572265625
-54.48301378,5.025368402,1,1,1.0,0.401611328125
-54.48301378,5.025368402,1,1,1.0,0.8203125
-54.48301378,5.025368402,1,1,1.0,0.7587890625
-54.48301378,5.025368402,1,1,1.0,0.8203125
-54.48301378,5.025368402,1,1,1.0,0.58251953125
-54.48301378,5.025368402,1,1,1.0,0.87744140625
-54.48301378,5.025368402,-1,1,0.5,0.3203125
-54.48301378,5.025368402,1,1,1.0,0.814453125
-54.48301378,5.025368402,1,1,1.0,0.72314453125
-54.48301378,5.025368402,-1,1,0.5,0.34033203125
-54.48301378,5.025368402,1,1,1.0,0.75
-54.48301378,5.025368402,1,1,1.0,0.7529296875
-54.46875572,5.011070167,1,1,1.0,0.908203125
-54.46875572,5.011070167,1,1,1.0,0.900390625
-54.46875572,5.011070167,1,1,1.0,0.8828125
-54.46875572,5.011070167,1,1,1.0,0.83251953125
-54.46875572,5.011070167,1,1,1.0,0.95751953125
-54.46875572,5.011070167,1,1,1.0,0.99169921875
-54.46875572,5.011070167,1,1,1.0,0.85693359375
-54.46875572,5.011070167,1,1,1.0,0.8740234375
-54.46875572,5.011070167,1,1,1.0,0.990234375
-54.46875572,5.011070167,1,1,1.0,0.92529296875
-54.46875572,5.011070167,1,1,1.0,0.79150390625
-54.46875572,5.011070167,1,1,1.0,0.9169921875
-54.46875572,5.011070167,1,1,1.0,0.97900390625
-54.46875572,5.011070167,1,1,1.0,0.492431640625
-54.46875572,5.011070167,1,1,1.0,0.88916015625
-54.46875572,5.011070167,-1,1,0.5,0.358642578125
-54.45449767,5.011070167,1,1,1.0,0.83251953125
-54.45449767,5.011070167,1,1,1.0,0.8515625
-54.45449767,5.011070167,1,1,1.0,0.833984375
-54.45449767,5.011070167,1,1,1.0,0.55810546875
-54.45449767,5.011070167,1,1,1.0,0.79638671875
-54.45449767,5.011070167,1,1,1.0,0.86376953125
-54.45449767,5.011070167,1,1,1.0,0.84619140625
-54.45449767,5.011070167,1,1,1.0,0.814453125
-54.45449767,5.011070167,1,1,1.0,0.54345703125
-54.45449767,5.011070167,1,1,1.0,0.908203125
-54.45449767,5.011070167,1,1,1.0,0.86279296875
-54.45449767,5.011070167,1,1,1.0,0.89013671875
-54.45449767,5.011070167,1,1,1.0,0.463623046875
-54.45449767,5.011070167,1,1,1.0,0.434814453125
-54.45449767,5.011070167,1,1,1.0,0.80712890625
-54.45449767,5.011070167,1,1,1.0,0.85888671875
-70.42854309,-12.67958713,1,1,1.0,0.939453125
-70.42854309,-12.67958713,1,1,1.0,0.9599609375
-70.42854309,-12.67958713,1,1,1.0,0.93994140625
-70.42854309,-12.67958713,1,1,1.0,0.94482421875
-70.42854309,-12.67958713,1,1,1.0,0.87890625
-70.42854309,-12.67958713,1,1,1.0,0.77001953125
-70.42854309,-12.67958713,-1,1,0.5,0.252197265625
-70.42854309,-12.67958713,1,1,1.0,0.92724609375
-70.42854309,-12.67958713,1,1,1.0,0.94384765625
-70.42854309,-12.67958713,1,1,1.0,0.88525390625
-70.42854309,-12.67958713,1,1,1.0,0.94775390625
-70.42854309,-12.67958713,1,1,1.0,0.493896484375
-70.42854309,-12.67958713,1,1,1.0,0.88525390625
-70.42854309,-12.67958713,1,1,1.0,0.943359375
-70.42854309,-12.67958713,1,1,1.0,0.9609375
-70.42854309,-12.67958713,1,1,1.0,0.953125
-54.63397171,4.92900197,1,1,1.0,0.91064453125
-54.63397171,4.92900197,1,1,1.0,0.93212890625
-54.63397171,4.92900197,1,1,1.0,0.9453125
-54.63397171,4.92900197,1,1,1.0,0.91748046875
-54.63397171,4.92900197,1,1,1.0,0.98095703125
-54.63397171,4.92900197,1,1,1.0,0.9619140625
-54.63397171,4.92900197,1,1,1.0,0.95751953125
-54.63397171,4.92900197,1,1,1.0,0.947265625
-54.63397171,4.92900197,1,1,1.0,0.900390625
-54.63397171,4.92900197,1,1,1.0,0.90966796875
-54.63397171,4.92900197,1,1,1.0,0.462646484375
-54.63397171,4.92900197,1,1,1.0,0.46142578125
-54.63397171,4.92900197,1,1,1.0,0.94775390625
-54.63397171,4.92900197,1,1,1.0,0.97705078125
-54.63397171,4.92900197,1,1,1.0,0.77490234375
-54.63397171,4.92900197,1,1,1.0,0.76416015625
-54.63390213,4.918551781,1,1,1.0,0.87158203125
-54.63390213,4.918551781,1,1,1.0,0.9111328125
-54.63390213,4.918551781,1,1,1.0,0.93408203125
-54.63390213,4.918551781,1,1,1.0,0.90771484375
-54.63390213,4.918551781,1,1,1.0,0.95947265625
-54.63390213,4.918551781,1,1,1.0,0.97509765625
-54.63390213,4.918551781,1,1,1.0,0.884765625
-54.63390213,4.918551781,1,1,1.0,0.8857421875
-54.63390213,4.918551781,1,1,1.0,0.94091796875
-54.63390213,4.918551781,1,1,1.0,0.9169921875
-54.63390213,4.918551781,1,1,1.0,0.69873046875
-54.63390213,4.918551781,1,1,1.0,0.5908203125
-54.63390213,4.918551781,1,1,1.0,0.94140625
-54.63390213,4.918551781,1,1,1.0,0.921875
-54.63390213,4.918551781,1,1,1.0,0.7890625
-54.63390213,4.918551781,1,1,1.0,0.9658203125
-54.63390213,4.932850057,1,1,1.0,0.92626953125
-54.63390213,4.932850057,1,1,1.0,0.93505859375
-54.63390213,4.932850057,1,1,1.0,0.63916015625
-54.63390213,4.932850057,1,1,1.0,0.8623046875
-54.63390213,4.932850057,1,1,1.0,0.98583984375
-54.63390213,4.932850057,1,1,1.0,0.95703125
-54.63390213,4.932850057,1,1,1.0,0.923828125
-54.63390213,4.932850057,1,1,1.0,0.78759765625
-54.63390213,4.932850057,1,1,1.0,0.9521484375
-54.63390213,4.932850057,1,1,1.0,0.962890625
-54.63390213,4.932850057,1,1,1.0,0.476806640625
-54.63390213,4.932850057,1,1,1.0,0.470458984375
-54.63390213,4.932850057,1,1,1.0,0.96142578125
-54.63390213,4.932850057,1,1,1.0,0.98291015625
-54.63390213,4.932850057,1,1,1.0,0.7734375
-54.63390213,4.932850057,1,1,1.0,0.9189453125
-54.63390213,4.947148332,1,1,1.0,0.9306640625
-54.63390213,4.947148332,1,1,1.0,0.96533203125
-54.63390213,4.947148332,-1,1,0.5,0.2044677734375
-54.63390213,4.947148332,1,1,1.0,0.9404296875
-54.63390213,4.947148332,1,1,1.0,0.93701171875
-54.63390213,4.947148332,1,1,1.0,0.95947265625
-54.63390213,4.947148332,1,1,1.0,0.91845703125
-54.63390213,4.947148332,1,1,1.0,0.72314453125
-54.63390213,4.947148332,1,1,1.0,0.91259765625
-54.63390213,4.947148332,1,1,1.0,0.9033203125
-54.63390213,4.947148332,1,1,1.0,0.97412109375
-54.63390213,4.947148332,1,1,1.0,0.80859375
-54.63390213,4.947148332,1,1,1.0,0.96044921875
-54.63390213,4.947148332,1,1,1.0,0.59130859375
-54.63390213,4.947148332,1,1,1.0,0.81005859375
-54.63390213,4.947148332,1,1,1.0,0.86181640625
-54.61964607,4.947148332,1,1,1.0,0.951171875
-54.61964607,4.947148332,1,1,1.0,0.9658203125
-54.61964607,4.947148332,1,1,1.0,0.96142578125
-54.61964607,4.947148332,1,1,1.0,0.9169921875
-54.61964607,4.947148332,1,1,1.0,0.857421875
-54.61964607,4.947148332,1,1,1.0,0.98974609375
-54.61964607,4.947148332,1,1,1.0,0.90869140625
-54.61964607,4.947148332,1,1,1.0,0.55859375
-54.61964607,4.947148332,1,1,1.0,0.974609375
-54.61964607,4.947148332,1,1,1.0,0.92724609375
-54.61964607,4.947148332,1,1,1.0,0.96728515625
-54.61964607,4.947148332,1,1,1.0,0.9150390625
-54.61964607,4.947148332,1,1,1.0,0.97119140625
-54.61964607,4.947148332,1,1,1.0,0.97265625
-54.61964607,4.947148332,1,1,1.0,0.91259765625
-54.61964607,4.947148332,1,1,1.0,0.9853515625
-54.4655918,5.100861174,1,1,1.0,0.95947265625
-54.4655918,5.100861174,1,1,1.0,0.9697265625
-54.4655918,5.100861174,1,1,1.0,0.9921875
-54.4655918,5.100861174,1,1,1.0,0.818359375
-54.4655918,5.100861174,1,1,1.0,0.4228515625
-54.4655918,5.100861174,1,1,1.0,0.89111328125
-54.4655918,5.100861174,1,1,1.0,0.9326171875
-54.4655918,5.100861174,1,1,1.0,0.9345703125
-54.4655918,5.100861174,1,1,1.0,0.9775390625
-54.4655918,5.100861174,1,1,1.0,0.955078125
-54.4655918,5.100861174,1,1,1.0,0.99365234375
-54.4655918,5.100861174,1,1,1.0,0.7646484375
-54.4655918,5.100861174,1,1,1.0,0.97216796875
-54.4655918,5.100861174,1,1,1.0,0.57763671875
-54.4655918,5.100861174,1,1,1.0,0.95068359375
-54.4655918,5.100861174,1,1,1.0,0.89013671875
-54.45133209,5.115159376,1,1,1.0,0.91357421875
-54.45133209,5.115159376,1,1,1.0,0.91748046875
-54.45133209,5.115159376,1,1,1.0,0.97802734375
-54.45133209,5.115159376,1,1,1.0,0.9501953125
-54.45133209,5.115159376,-1,1,0.5,0.24951171875
-54.45133209,5.115159376,1,1,1.0,0.87890625
-54.45133209,5.115159376,1,1,1.0,0.97412109375
-54.45133209,5.115159376,1,1,1.0,0.78515625
-54.45133209,5.115159376,1,1,1.0,0.95361328125
-54.45133209,5.115159376,1,1,1.0,0.89990234375
-54.45133209,5.115159376,1,1,1.0,0.9794921875
-54.45133209,5.115159376,1,1,1.0,0.55859375
