subdir,Image_File,Rank,Latitude,Longitude,Probability,id,gt_latitude,gt_longitude,gt_unique_city,haversine_distance_km
4,3163255913901837.jpg,1,41.10758590698242,-100.72613525390624,0.0713884830474853,3163255913901837,48.541755209561,-108.81807300447,Fort Belknap Agency_Blaine County_Montana_US,1043.0810053127877
4,507763843687882.jpg,1,15.707661628723145,-96.6796875,0.0504622347652912,507763843687882,16.615190128281,-99.004294759602,Copala_NaN_Guerrero_MX,267.99076508725614
4,130605692388414.jpg,1,-24.842573165893555,152.18658447265625,0.1034389436244964,130605692388414,-37.101444445895,141.38144444593,Penola_Wattle Range_South Australia_AU,1705.8958114359134
4,3913646632037742.jpg,1,56.27510070800781,12.8631010055542,0.0367728434503078,3913646632037742,55.967692986362,13.75565800053,Sosdala_Hassleholms Kommun_Skane_SE,65.03155197312284
4,1419175228446427.jpg,1,42.96333312988281,-100.5739517211914,0.172932967543602,1419175228446427,46.572602623964,-104.22856709666,Baker_Fallon County_Montana_US,494.1503567991888
4,3960159480687031.jpg,1,46.61171340942383,60.915069580078125,0.1697827726602554,3960159480687031,40.357841508875,54.369954491282,Balkanabat_NaN_Balkan_TM,872.4956624078196
4,323666772609239.jpg,1,-26.90481758117676,32.304325103759766,0.0152737209573388,323666772609239,-9.1196987657517,13.750996908591,Caxito_NaN_Bengo_AO,2777.7624457485167
4,175346497840238.jpg,1,-3.33718204498291,40.007999420166016,0.0399921461939811,175346497840238,-9.3109585354869,13.145200243027,Luanda_NaN_Luanda_AO,3040.5422069868664
4,310132177165029.jpg,1,34.6806526184082,-1.9006340503692627,0.0820145681500434,310132177165029,32.35614104026,15.078246874263,Misratah_NaN_Misratah_LY,1593.106097214374
4,614343207358936.jpg,1,12.037054061889648,-86.69242858886719,0.0266298335045576,614343207358936,5.641047399997322,-72.09187930000186,Nunchia_NaN_Casanare_CO,1753.8981023809004
4,477812126649256.jpg,1,63.08837127685547,25.8610897064209,0.0286457724869251,477812126649256,63.519348225828,22.66232648892,Nykarleby_Jakobstadsregionen_Ostrobothnia_FI,166.80616110160042
4,3032756633636252.jpg,1,-22.6318359375,-48.20114135742188,0.0854850336909294,3032756633636252,-19.660394361992,-51.204166906754,Paranaiba_Paranaiba_Mato Grosso do Sul_BR,454.0141954193861
4,658486788636385.jpg,1,34.663570404052734,73.95103454589844,0.0652392581105232,658486788636385,34.77272259574178,72.31347473936587,Mingora_NaN_Khyber Pakhtunkhwa_PK,150.15982554426859
4,501258047676196.jpg,1,-21.85245704650879,-69.51496124267578,0.0493677258491516,501258047676196,-14.487536654223,-75.22861641591,Rio Grande_Provincia de Palpa_Ica_PE,1017.038309856978
4,326454825566759.jpg,1,43.484188079833984,-79.7737045288086,0.0300851706415414,326454825566759,41.236192690092,-78.863322776474,Brockway_Jefferson County_Pennsylvania_US,260.9131581334347
4,485123496271247.jpg,1,-31.886795043945312,117.70472717285156,0.2484652400016784,485123496271247,-31.27812784132,121.49542255714,Stoneville_Kalgoorlie/Boulder_Western Australia_AU,365.3777535868767
4,215258756787590.jpg,1,57.020320892333984,-4.305178165435791,0.0424785763025283,215258756787590,57.559170919529,-6.1546618141133,Portree_Highland_Scotland_GB,126.25052720767802
4,1724748201032041.jpg,1,20.293514251708984,-100.79869842529295,0.0466053076088428,1724748201032041,19.681567230556,-99.128395511653,Tultepec_Tultepec_Mexico_MX,187.33549849364152
4,154656389959713.jpg,1,-22.731184005737305,16.97808265686035,0.337444931268692,154656389959713,-29.648137085697,17.88574647034,Springbok_Namakwa District Municipality_Northern Cape_ZA,774.4338257557395
4,838105643457508.jpg,1,26.571332931518555,-100.46104431152344,0.0198905859142541,838105643457508,-31.959688223255,-65.080068775334,Villa Las Rosas_NaN_Cordoba_AR,7511.068884483353
4,300053255010550.jpg,1,-31.886795043945312,117.70472717285156,0.0543210692703723,300053255010550,-32.395249992319,149.43397222407,Gulgong_Mid-Western Regional_New South Wales_AU,2976.8995724220285
4,319209419824903.jpg,1,-34.49882125854492,-58.69473648071289,0.0267631001770496,319209419824903,-38.706331417839,-62.253628577701,Bahia Blanca_Partido de Bahia Blanca_Buenos Aires_AR,565.4045600139738
4,128172099334894.jpg,1,47.32829284667969,-79.81099700927734,0.0656793341040611,128172099334894,46.334467324221,-72.640455256664,Sainte-Catherine_NaN_Quebec_CA,556.35671174759
4,324401529121558.jpg,1,40.58973693847656,0.466167002916336,0.0315322130918502,324401529121558,38.791761759788,0.064785568183995,Gata de Gorgos_Provincia de Alicante_Valencia_ES,202.85370638979467
4,1337323673319416.jpg,1,50.80856323242188,9.73088264465332,0.0393181480467319,1337323673319416,50.410322335396,23.428899216268,Belzec_Powiat tomaszowski_Lublin Voivodeship_PL,966.2242504686933
4,288504969602790.jpg,1,22.425617218017575,120.63006591796876,0.0299273692071437,288504969602790,30.371294968231,109.30825256969,Tunbao_NaN_Hubei_CN,1431.0276135991164
4,519293669438339.jpg,1,45.443458557128906,-105.40899658203124,0.19989575445652,519293669438339,46.221889616119,-104.35067627181,Baker_Fallon County_Montana_US,119.2256948270232
4,496694091619650.jpg,1,-32.6685676574707,-69.51615905761719,0.0521461479365825,496694091619650,-26.396718534174,-69.534775544999,Diego de Almagro_Provincia de Chanaral_Atacama_CL,697.4010876936579
4,162295639160548.jpg,1,11.935882568359377,79.83592987060547,0.0334835164248943,162295639160548,17.595996502416,78.084241494899,Sangareddi_Medak_Telangana_IN,656.9281246867479
4,306075077782069.jpg,1,32.18447494506836,48.240966796875,0.059643417596817,306075077782069,42.947554998297,71.387608611109,Taraz_NaN_Zhambyl_KZ,2353.5388447604882
4,470260464185364.jpg,1,9.562166213989258,44.06866455078125,0.1320941895246505,470260464185364,2.0309846706671,45.336751784444,Mogadishu_NaN_Banaadir_SO,849.0818327211664
4,202546575017220.jpg,1,42.36862564086914,-74.15959930419922,0.1050308048725128,202546575017220,42.570830722847,-73.456067442644,Averill Park_Rensselaer County_New York_US,61.93002844918425
4,303258104641965.jpg,1,13.424686431884766,123.51104736328124,0.1068601384758949,303258104641965,11.0626124962,124.90265231837,Dagami_Province of Leyte_Eastern Visayas_PH,303.06648345468335
4,799365124295197.jpg,1,-1.1512320041656494,34.362831115722656,0.0311103761196136,799365124295197,-1.9548615028959,34.253909803895,Issenye_NaN_Mara_TZ,90.17607805001131
4,755067625197896.jpg,1,57.44187545776367,13.63313102722168,0.0870096683502197,755067625197896,57.445007894221,15.639330865093,Virserum_Hultsfreds Kommun_Kalmar_SE,120.042367697171
4,531058234585779.jpg,1,16.76641273498535,-88.37471008300781,0.0306603498756885,531058234585779,17.414441451311,-89.037518816752,Valley of Peace_NaN_Cayo_BZ,100.77175957414273
4,187295286585328.jpg,1,50.80856323242188,9.73088264465332,0.0059740631841123,187295286585328,44.086920570281,-1.0003517995243,Onesse-Laharie_Departement des Landes_Aquitaine_FR,1097.8915967783278
4,907387349805463.jpg,1,47.32829284667969,-79.81099700927734,0.0563968233764171,907387349805463,45.571708333624,-77.189816667103,Pembroke_NaN_Ontario_CA,280.10741005636663
4,979732676195830.jpg,1,67.14714050292969,26.88711929321289,0.0722395777702331,979732676195830,67.93791437462387,24.08436264844534,Muonio_Tunturi-Lappi_Lapland_FI,147.9803024235519
4,3732087210234300.jpg,1,43.100982666015625,-8.020018577575684,0.0072471220046281,3732087210234300,-37.830050717503,174.94670111969,Raglan_Waikato District_Waikato_NZ,19377.6536030756
4,369204641080350.jpg,1,34.15670394897461,37.61263656616211,0.0944679304957389,369204641080350,31.857263454143,-8.1780734281347,Sidi Bou Othmane_Kelaa-Des-Sraghna_Marrakech-Tensift-Al Haouz_MA,4241.768485594741
4,379377053473932.jpg,1,4.266984939575195,-51.690673828125,0.1529759764671325,379377053473932,7.4211767224438,-11.249003641444,Gorahun_NaN_Eastern Province_SL,4485.67472863776
4,533334711359319.jpg,1,32.27212142944336,-99.82196807861328,0.0426116250455379,533334711359319,-24.537478486793,24.016741606938,Sekoma_NaN_Southern_BW,14516.027863560534
4,535640891136329.jpg,1,38.40652084350586,-95.53768157958984,0.0633971095085144,535640891136329,47.845703703925,-103.64087162979,Williston_Williams County_North Dakota_US,1237.016792315958
4,475736430302455.jpg,1,44.55443954467773,-75.363525390625,0.0219476856291294,475736430302455,42.94491111586,-76.923505809127,Waterloo_Seneca County_New York_US,218.4661918169909
4,223677976192843.jpg,1,38.83301544189453,-89.6700439453125,0.1299819946289062,223677976192843,39.757017486396,-82.646785501429,Lancaster_Fairfield County_Ohio_US,612.8768818921083
4,5661690943871090.jpg,1,14.583914756774902,102.60887145996094,0.0711630880832672,5661690943871090,10.396780532284,99.241588548323,Chumphon_NaN_Chumphon_TH,591.8948716161859
4,964042207734727.jpg,1,35.7943115234375,139.0528106689453,0.0554335191845893,964042207734727,34.727713982312,138.86931503971,Shimoda_NaN_Shizuoka_JP,119.76477517917589
4,4207124982654813.jpg,1,-20.69095993041992,-50.91736602783203,0.0150822279974818,4207124982654813,7.0384960156133,100.39201210623,Bang Klam_NaN_Songkhla_TH,16575.33893875588
4,899738877255872.jpg,1,47.23087692260742,8.950594902038574,0.0310213360935449,899738877255872,50.291060572965,11.291965737137,Stockheim_Upper Franconia_Bavaria_DE,381.0594536705186
4,1618404255020972.jpg,1,50.74992370605469,78.52409362792969,0.0541646182537078,1618404255020972,52.181864670516,45.335402262768,Petrovsk_NaN_Saratov_RU,2284.398326944617
4,852417638694564.jpg,1,53.29969787597656,-117.75833129882812,0.0453878007829189,852417638694564,53.213454816872,-117.87154526216,Hinton_NaN_Alberta_CA,12.193482153688272
4,501192081234179.jpg,1,-40.91090774536133,-73.14823150634766,0.094644621014595,501192081234179,-39.804984300695,-73.213613447745,Las Animas_NaN_Los Lagos_CL,123.09795836141858
4,609787276645569.jpg,1,4.366665840148926,11.25,0.0914442017674446,609787276645569,7.3383778369624,-1.9120226904762,Techiman_NaN_Brong-Ahafo_GH,1492.754491084669
4,588522852064843.jpg,1,-17.92534637451172,30.79493522644043,0.0258867815136909,588522852064843,-6.3534248945559,38.500794500846,Lugoba_NaN_Pwani_TZ,1534.4917734771545
4,950224199069128.jpg,1,-23.527320861816406,-46.77772521972656,0.0169383939355611,950224199069128,36.817293381139,34.565583707853,Mercin_NaN_Mersin_TR,10830.052733815968
4,1197936407299024.jpg,1,36.11568832397461,44.615478515625,0.068834513425827,1197936407299024,38.24885154171503,41.02358969755715,Altinkum_NaN_Diyarbakir_TR,396.8318693014841
4,481910053087724.jpg,1,-4.95377779006958,143.26171875,0.0777255445718765,481910053087724,-4.7577326729609,145.66562574289,Madang_NaN_Madang_PG,267.2336058987484
4,856198158574997.jpg,1,-38.31095123291016,-71.61094665527344,0.0854253768920898,856198158574997,-39.419234180238,-71.780607940727,Pucon_Provincia de Cautin_Araucania_CL,124.10788629032585
4,782849549064451.jpg,1,-5.000050067901611,-59.32109069824219,0.0130752176046371,782849549064451,5.877402496785,14.661516080888,Garoua Boulai_NaN_East_CM,8302.069485373626
4,121049523362387.jpg,1,19.402502059936523,-155.2815704345703,0.0147725529968738,121049523362387,47.610733485519,-53.312567755867,Bay Roberts_NaN_Newfoundland and Labrador_CA,9282.958008461099
4,931314720979813.jpg,1,49.03595352172852,-119.4362335205078,0.1228092685341835,931314720979813,50.14474954584,-121.57176672553,Ashcroft_Thompson-Nicola Regional District_British Columbia_CA,197.20855908897227
4,494462708311835.jpg,1,43.7599983215332,-123.0913314819336,0.0417374186217784,494462708311835,44.58971806163385,-121.9789725703526,Sisters_Deschutes County_Oregon_US,127.98890589361076
4,188556169808330.jpg,1,49.65106964111328,-99.26026916503906,0.0859278663992881,188556169808330,50.412451447265,-96.537623001935,Beausejour_NaN_Manitoba_CA,212.0846688896853
4,2057642687720432.jpg,1,4.549088001251221,-76.07551574707031,0.0402785688638687,2057642687720432,4.3656679970848,-75.973331004002,Zarzal_NaN_Valle del Cauca_CO,23.330185975969396
4,1181345348972144.jpg,1,26.175466537475582,50.54775238037109,0.0413829460740089,1181345348972144,24.198031028923,55.87463432478,Al Buraymi_NaN_Al Buraimi_OM,579.2819548082714
4,162795269094996.jpg,1,42.18415832519531,84.964111328125,0.0874182507395744,162795269094996,45.017731977337,64.455619063801,Dzhalagash_NaN_Qyzylorda_KZ,1676.436823540273
4,1244704312629448.jpg,1,52.26469039916992,4.6346211433410645,0.0226317327469587,1244704312629448,51.310960887285,15.575394312752,Boleslawiec_Powiat boleslawiecki_Lower Silesian Voivodeship_PL,759.2199331648343
4,213825360180519.jpg,1,55.68635559082031,37.39572143554688,0.033363364636898,213825360180519,55.0412565989,73.328620250929,Omsk_NaN_Omsk_RU,2246.5612030118414
4,178311424158038.jpg,1,39.27817916870117,-106.43451690673828,0.0285508409142494,178311424158038,37.885188797999,-107.88903607867,Mountain Village_San Miguel County_Colorado_US,199.93602839691667
4,470353374296759.jpg,1,17.113332748413086,-96.49166870117188,0.0775681734085083,470353374296759,-24.037428583534,-65.431143180349,Tumbaya_Departamento de Tumbaya_Jujuy_AR,5683.118792302325
4,496303368083028.jpg,1,43.93574905395508,117.26605987548828,0.0810571908950805,496303368083028,51.019621146444,79.18864632062,Kurchatov_NaN_Pavlodar_KZ,2931.9939842384774
4,759062044971409.jpg,1,47.71900177001953,40.220947265625,0.053306795656681,759062044971409,48.532112666831,42.629037314963,Oblivskaya_NaN_Rostov_RU,200.28922739577314
4,533249297677700.jpg,1,56.150001525878906,40.41669845581055,0.0712372809648513,533249297677700,53.762022341232,87.173039070531,Novokuznetsk_NaN_Kemerovo_RU,2939.3996526002065
4,1205139249923105.jpg,1,42.96333312988281,-100.5739517211914,0.09932192414999,1205139249923105,44.117820999266,-103.01213100066,Box Elder_Pennington County_South Dakota_US,234.7228430704443
4,1139022683279318.jpg,1,18.067533493041992,120.552978515625,0.0658351778984069,1139022683279318,16.268623333129,121.65231836025,Dumabato_Province of Quirino_Cagayan Valley_PH,231.62784103223706
4,288855169491906.jpg,1,-1.8611680269241333,35.71929931640625,0.0312753915786743,288855169491906,-3.2401007240989,35.331680650232,Ngorongoro_NaN_Arusha_TZ,159.26143266116824
4,1303697886724182.jpg,1,56.06647872924805,35.12174606323242,0.0252009909600019,1303697886724182,64.944528,43.55250800000001,Pinega_NaN_Arkhangelskaya_RU,1087.595585688488
4,1389108311452545.jpg,1,49.81959915161133,91.02001190185548,0.0318141095340251,1389108311452545,39.561935979192,43.863199530213,Sulucem_NaN_Agri_TR,3828.146048189607
4,301318001571045.jpg,1,-8.718994140625,121.74327850341795,0.0735911577939987,301318001571045,-8.8255789872029,120.90634005808,Aimere_NaN_East Nusa Tenggara_ID,92.73522456081032
4,355718872563369.jpg,1,14.314499855041504,101.3211669921875,0.0201931726187467,355718872563369,17.360265428089,100.36889593428,Thong Saen Khan_NaN_Uttaradit_TH,353.65843806739457
4,157105099710014.jpg,1,-22.731184005737305,16.97808265686035,0.0488186404109001,157105099710014,-14.165630927456,-41.539321705202,Brumado_Brumado_Bahia_BR,6208.4583162033305
4,485064665948887.jpg,1,44.29364776611328,-105.15692138671876,0.300422728061676,485064665948887,49.593995503798,-110.25247063355,Medicine Hat_NaN_Alberta_CA,704.6051352262081
4,800549684220138.jpg,1,43.11062240600586,92.6650619506836,0.1276281028985977,800549684220138,43.203540666164,51.530492746779,Kuryk_NaN_Mangghystau_KZ,3302.278765679779
4,219887859569081.jpg,1,47.32829284667969,-79.81099700927734,0.025085262954235,219887859569081,50.42935761217,-77.149422726892,Matagami_Nord-du-Quebec_Quebec_CA,395.8994148460726
4,519643715724738.jpg,1,29.616594314575195,52.545997619628906,0.0570257976651191,519643715724738,37.837529420568,68.780086970524,Qurghonteppa_NaN_Khatlon_TJ,1753.8221795714794
4,512215733483034.jpg,1,28.23349952697754,-16.694334030151367,0.0522385165095329,512215733483034,28.055767691545,-14.363339927253,Pajara_Provincia de Las Palmas_Canary Islands_ES,229.39697743250593
4,1410512762617136.jpg,1,54.75712203979492,39.44709777832031,0.0318732857704162,1410512762617136,53.399105929355,27.105411136734,Uzda_NaN_Minsk_BY,818.0333376811805
4,181958117127569.jpg,1,19.45307731628418,-72.6961898803711,0.0548543110489845,181958117127569,-7.523943940053,36.803193638596,Mikumi_NaN_Morogoro_TZ,12324.045756551663
4,814134085854826.jpg,1,26.69371032714844,89.70401763916016,0.0163902603089809,814134085854826,26.894757530336,83.083912440397,Mehndawal_Sant Kabir Nagar_Uttar Pradesh_IN,657.3917403920271
4,274070254414611.jpg,1,25.68825340270996,51.50828170776367,0.1283149123191833,274070254414611,22.475844547148,39.100460992175,Rabigh_NaN_Makkah_SA,1308.622854172871
4,152581333468276.jpg,1,31.83563041687012,35.54951858520508,0.052871961146593,152581333468276,17.251356090518,54.023081724931,Salalah_NaN_Zufar_OM,2466.8596918817266
4,324795172325471.jpg,1,-12.575507164001465,13.405722618103027,0.0156146055087447,324795172325471,16.824426328985,-99.715169125079,10 de Abril_Acapulco de Juarez_Guerrero_MX,12838.48036953835
4,230980438797692.jpg,1,-30.65090751647949,21.6046142578125,0.1519909799098968,230980438797692,-31.850228621598,18.612641367553,Vredendal_West Coast District Municipality_Western Cape_ZA,314.1158548517388
4,121283659991087.jpg,1,37.16006088256836,-94.6063003540039,0.0276279281824827,121283659991087,42.337679242584,-98.239537849366,Neligh_Antelope County_Nebraska_US,654.0084115421108
4,2627501530880734.jpg,1,-24.78714179992676,33.47223663330078,0.0271361954510211,2627501530880734,-21.690540312924,165.67395409726,La Foa_La Foa_South Province_NC,12711.056756651502
4,1221685734956654.jpg,1,12.808753967285156,104.23593139648438,0.0502105467021465,1221685734956654,13.641437702681,103.46814224399,Siem Reap_NaN_Siem Reap_KH,124.41912680981241
4,3578107899080432.jpg,1,42.692962646484375,12.544838905334473,0.0158818401396274,3578107899080432,55.874360629264,8.4189164436291,Skjern_Ringkobing-Skjern Kommune_Central Jutland_DK,1495.270587766316
4,873911483339897.jpg,1,-15.376017570495604,-47.462833404541016,0.0220079347491264,873911483339897,-12.13227547962,-45.102704759984,Barreiras_Barreiras_Bahia_BR,441.6488728092603
4,470931790785829.jpg,1,53.25055313110352,13.404166221618652,0.0288805682212114,470931790785829,52.32220159399,14.203530393717,Berkenbruck_NaN_Brandenburg_DE,116.38480115132424
4,156704213051479.jpg,1,-37.13140869140625,-62.809364318847656,0.0322789922356605,156704213051479,46.064398999711,40.871228999504,Belaya Glina_NaN_Krasnodarskiy_RU,13836.997346480704
4,3438069579626391.jpg,1,35.60749816894531,-83.82504272460938,0.0421684086322784,3438069579626391,-38.461623359989,-71.74720057074,Vilcun_Provincia de Cautin_Araucania_CL,8329.297151361943
4,292890218969954.jpg,1,34.579933166503906,-97.95008850097656,0.0357274785637855,292890218969954,35.536918046187,-98.608197481557,Weatherford_Custer County_Oklahoma_US,122.11258086677516
4,298507831942918.jpg,1,-30.372875213623047,25.7080078125,0.1331277936697006,298507831942918,-36.158860368535,-63.942843941607,Colonia Baron_NaN_La Pampa_AR,8049.140051994302
4,818045215805470.jpg,1,6.232711791992188,125.11727905273438,0.0537133999168872,818045215805470,27.094625756034,95.204544625426,Namrup_Dibrugarh_Assam_IN,3920.6609812974775
4,330995821792930.jpg,1,52.82783508300781,14.124165534973145,0.0129646947607398,330995821792930,52.045398510669,20.544354899772,Radziejowice_Powiat zyrardowski_Masovian Voivodeship_PL,443.6677006466755
4,1225692157878346.jpg,1,7.256560802459717,81.34963989257812,0.0259909909218549,1225692157878346,11.245374927629,79.371776343272,Jayamkondacholapuram_Ariyalur_Tamil Nadu_IN,493.78393959936955
4,913097092866484.jpg,1,-22.731184005737305,16.97808265686035,0.1667538583278656,913097092866484,-30.679090110973,25.514288348515,Colesberg_Pixley ka Seme District Municipality_Northern Cape_ZA,1223.822259688763
4,464661114643207.jpg,1,-18.24043846130371,-69.24819946289062,0.064059630036354,464661114643207,-16.469203313867,-73.068031687758,Ocona_Provincia de Camana_Arequipa_PE,450.694487051902
4,506506210397166.jpg,1,59.93564224243164,12.075090408325195,0.018555924296379,506506210397166,62.933442694298,16.216002953882,Hammarstrand_Ragunda Kommun_Jaemtland_SE,399.31358612992005
4,256268542947075.jpg,1,21.87360572814941,102.205810546875,0.0648099482059478,256268542947075,21.421296872694,102.13644120554,Phongsali_NaN_Phongsali_LA,50.80295351404874
4,917775405713491.jpg,1,51.220645904541016,52.998046875,0.1113783568143844,917775405713491,50.290668676386,57.312677446572,Aqtobe_NaN_Aqtoebe_KZ,320.5880415329256
4,248912773656249.jpg,1,31.13062286376953,-90.14762878417967,0.0776044726371765,248912773656249,31.029180612169,-89.404095548053,Lumberton_Lamar County_Mississippi_US,71.70144050788538
4,835227847067847.jpg,1,34.6833381652832,33.051109313964844,0.0609714351594448,835227847067847,35.213239692658,-0.61594877510122,Sidi Bel Abbes_NaN_Sidi Bel Abbes_DZ,3054.257847630333
4,144336914271865.jpg,1,-22.6318359375,-48.20114135742188,0.0453350059688091,144336914271865,-23.743289905271,-54.325645523712,Eldorado_Eldorado_Mato Grosso do Sul_BR,638.025667490572
4,468424214265549.jpg,1,45.53328704833984,102.623291015625,0.0589009560644626,468424214265549,45.861582637664,62.181365442801,Ayteke Bi_NaN_Qyzylorda_KZ,3106.9686192691606
4,143563311072267.jpg,1,56.12336730957031,36.621337890625,0.0582462735474109,143563311072267,53.29660989831,58.434024568952,Temyasovo_NaN_Bashkortostan_RU,1429.5595180024463
4,320086496253790.jpg,1,-28.98467063903809,-51.903995513916016,0.0318103432655334,320086496253790,-23.439841238128583,47.63160652527318,Vangaindrano_NaN_Atsimo-Atsinanana_MG,9626.315646656749
4,258538612689218.jpg,1,-35.43046188354492,-72.12455749511719,0.0356338731944561,258538612689218,37.254799860198,49.186618964117,Masal_NaN_Gilan_IR,14841.272320084956
4,1392989414414528.jpg,1,32.63525390625,-91.4111557006836,0.0834002643823623,1392989414414528,40.266397183879,-84.575371299725,Ansonia_Darke County_Ohio_US,1045.0976019127124
4,304457194494783.jpg,1,46.61171340942383,60.915069580078125,0.099709004163742,304457194494783,48.663105256338,60.821296235804,Yrghyz_NaN_Aqtoebe_KZ,228.212808686246
4,532178544609582.jpg,1,39.847293853759766,141.16604614257812,0.0095130950212478,532178544609582,43.769324189818,143.85343300193,Kitami_NaN_Hokkaido_JP,489.6267643972377
4,768744854297579.jpg,1,-52.767669677734375,-71.3016128540039,0.0454840175807476,768744854297579,58.50613089277777,-6.261552823611111,Isle of Lewis_Eilean Siar_Scotland_GB,13683.729898871798
4,222529782653388.jpg,1,55.64088821411133,13.525858879089355,0.0265241488814353,222529782653388,59.873904428709,17.831606922985,Saevja_Uppsala Kommun_Uppsala_SE,535.274658969118
4,480525266533443.jpg,1,-22.731184005737305,16.97808265686035,0.110892429947853,480525266533443,-20.033277440214,23.374741233658,Maun_NaN_North West_BW,726.9689381504407
4,505851673935625.jpg,1,9.005332946777344,-83.13749694824219,0.0776601433753967,505851673935625,-18.633758241996,-174.02602381531,Neiafu_NaN_Vava`u_TO,10418.939037459295
4,1382164982149104.jpg,1,36.74053955078125,-4.557748794555664,0.0149030266329646,1382164982149104,40.746809157308,36.354833194172,Tasova_NaN_Amasya_TR,3543.8104227873523
4,578495526462563.jpg,1,22.546789169311523,114.11255645751952,0.0100599341094493,578495526462563,22.532611876482,114.07740057845,Shenzhen_Shenzhen_Guangdong_CN,3.9397075432834012
4,957981048308962.jpg,1,68.43151092529297,18.26374053955078,0.0838976800441742,957981048308962,67.133911334052,16.068318799651,Straumen_Sorfold_Nordland_NO,171.264049590491
4,427525478291694.jpg,1,8.77922534942627,-82.43230438232422,0.041423313319683,427525478291694,2.1311672463319,-75.624668906093,Garzon_NaN_Huila_CO,1055.2892391432702
4,255763636280530.jpg,1,18.30069732666016,100.751708984375,0.0318951644003391,255763636280530,-20.771952775626,-40.603526542066,Piuma_Piuma_Espirito Santo_BR,15965.435703714213
4,5540519509343524.jpg,1,62.30247116088867,-145.3013916015625,0.0361018665134906,5540519509343524,56.26821022531173,-121.24658093474252,Fort St. John_NaN_British Columbia_CA,1510.0016121796077
4,789079035348157.jpg,1,51.220645904541016,52.998046875,0.1178949400782585,789079035348157,44.890193998922,64.927784000749,Terenozek_NaN_Qyzylorda_KZ,1129.7475959743144
4,468111481082410.jpg,1,40.80582809448242,-76.33927154541016,0.0063128019683063,468111481082410,69.489059911288,88.440028838665,Talnakh_NaN_Krasnoyarskiy_RU,7687.553127865773
4,158800212875665.jpg,1,47.71900177001953,40.220947265625,0.0835587456822395,158800212875665,45.814244106065,28.18447919759,Cahul_NaN_Cahul_MD,939.8570821151137
4,316127799871553.jpg,1,47.56478500366211,-117.49573516845705,0.059785857796669,316127799871553,47.56094825540197,-117.65134597715036,Medical Lake_Spokane County_Washington_US,11.683628139331118
